day,date,G0,G,R,W,base,increase,cancel,refund,adjustment,emergency,total,S0,Send,C,D,absolute_adjustment,surcharge
16,2025-01-17,117596.70978945306,117596.70978945306,0.0,67889.41247403472,80859.01181071987,0.0,0.0,0.0,0.0,0.0,80859.01181071987,5411.403920670678,10800.0,11412.880933448923,4394.697084697237,0.0,0.0
17,2025-01-18,103911.56348984425,103911.56348984425,0.0,59617.159383705395,71994.18603997759,0.0,0.0,0.0,0.0,0.0,71994.18603997759,10800.0,10749.775300885382,5774.196414080713,4722.3013246085275,0.0,0.0
18,2025-01-19,94846.39569190063,94846.39569190063,0.0,10518.48735512404,64678.187801033804,0.0,0.0,0.0,0.0,0.0,64678.187801033804,10749.775300885382,3171.250342848466,12976.007012332386,17331.23814222246,0.0,0.0
19,2025-01-20,108661.51135219753,108661.51135219753,0.0,15606.768611880336,72923.26721221827,0.0,0.0,0.0,0.0,0.0,72923.26721221827,3171.250342848466,4238.015279475672,21197.777617645806,16210.111427328622,0.0,0.0
20,2025-01-21,110440.6132484446,110440.6132484446,0.0,22949.177056260163,74903.00710005214,0.0,0.0,0.0,0.0,0.0,74903.00710005214,4238.015279475672,4823.818527302015,18359.518872670542,14343.987363819426,0.0,0.0
21,2025-01-22,111111.14075712605,111111.14075712605,0.0,18807.212170893432,75806.99090934836,0.0,0.0,0.0,0.0,0.0,75806.99090934836,4823.818527302015,4647.907149206885,18755.181367639878,15350.017148073923,0.0,0.0
22,2025-01-23,113458.19634021765,113458.19634021765,0.0,19575.8933418567,77627.43434589807,0.0,0.0,0.0,0.0,0.0,77627.43434589807,4647.907149206885,5370.7052312250835,19293.995392339915,14977.617993978954,0.0,0.0
23,2025-01-24,114446.89553335472,114446.89553335472,0.0,67558.51088476337,78687.97275833262,0.0,0.0,0.0,0.0,0.0,78687.97275833262,5370.7052312250835,10800.0,11434.769508915428,4375.798010324072,0.0,0.0
24,2025-01-25,100429.02124826316,100429.02124826316,0.0,60810.506958084734,69654.09218744686,0.0,0.0,0.0,0.0,0.0,69654.09218744686,10800.0,10800.0,6204.941176377662,5026.002352865906,0.0,0.0
25,2025-01-26,92206.29643988928,92206.29643988928,0.0,9015.999420218135,62744.46615205449,0.0,0.0,0.0,0.0,0.0,62744.46615205449,10800.0,3161.1980838981744,12453.8353201551,16962.528333817278,0.0,0.0
26,2025-01-27,106358.72606986552,106358.72606986552,0.0,17782.954089570187,71081.71644655943,0.0,0.0,0.0,0.0,0.0,71081.71644655943,3161.1980838981744,3953.8259707362,19302.579467409345,14921.72427044735,0.0,0.0
27,2025-01-28,108078.39722223744,108078.39722223744,0.0,16811.57368812734,72835.30985433646,0.0,0.0,0.0,0.0,0.0,72835.30985433646,3953.8259707362,4551.686067638444,19728.158317007477,15441.734149564036,0.0,0.0
28,2025-01-29,110039.52044973771,110039.52044973771,0.0,24942.058172493984,74671.11163042407,0.0,0.0,0.0,0.0,0.0,74671.11163042407,4551.686067638444,5090.789994777886,16984.566804306443,13272.305577062718,0.0,0.0
29,2025-01-30,110301.8267724755,110301.8267724755,0.0,23024.85612451094,75143.39509089824,0.0,0.0,0.0,0.0,0.0,75143.39509089824,5090.789994777886,5247.368516251779,17860.353659498618,14325.965794867381,0.0,0.0
30,2025-01-31,111275.08814455084,111275.08814455084,0.0,65297.34139787462,76118.45173038449,0.0,0.0,0.0,0.0,0.0,76118.45173038449,5247.368516251779,10800.0,11663.44927001483,4450.025573338616,0.0,0.0
31,2025-02-01,50808.87640575906,50808.87640575906,0.0,20076.706870911352,30573.527670973464,0.0,0.0,0.0,0.0,0.0,30573.527670973464,10800.0,5237.045586590462,7161.3293346471955,10807.335733132815,0.0,0.0
32,2025-02-02,101860.739304263,101860.739304263,0.0,20769.843564324936,68306.3292989654,0.0,0.0,0.0,0.0,0.0,68306.3292989654,5237.045586590462,4725.587162437353,16815.42300882039,14080.805218882317,0.0,0.0
33,2025-02-03,101831.91048071734,101831.91048071734,0.0,18079.965209215883,68103.0334591739,0.0,0.0,0.0,0.0,0.0,68103.0334591739,4725.587162437353,4948.278294825663,17550.561854484087,14015.533082982638,0.0,0.0
34,2025-02-04,102928.77925871171,102928.77925871171,0.0,18200.36718164589,68963.34236094102,0.0,0.0,0.0,0.0,0.0,68963.34236094102,4948.278294825663,5008.366223600725,18312.994690359392,14779.446563293553,0.0,0.0
35,2025-02-05,97967.6999184397,97967.6999184397,0.0,15161.494529869015,64560.71345935985,0.0,0.0,0.0,0.0,0.0,64560.71345935985,5008.366223600725,3343.701089473153,18715.66855764303,16657.890152405675,0.0,0.0
36,2025-02-06,99918.05942517766,99918.05942517766,0.0,15485.422243503443,66330.39174357323,0.0,0.0,0.0,0.0,0.0,66330.39174357323,3343.701089473153,3947.0661802371433,19045.00728063135,14883.4273156238,0.0,0.0
37,2025-02-07,53085.907598512684,53085.907598512684,0.0,17706.496853507626,30149.463374416508,0.0,0.0,0.0,0.0,0.0,30149.463374416508,3947.0661802371433,4478.814477241797,16290.303215969509,12716.572137631123,0.0,0.0
38,2025-02-08,46949.809679914375,46949.809679914375,0.0,12570.20984390964,26510.173918593497,0.0,0.0,0.0,0.0,0.0,26510.173918593497,4478.814477241797,4298.1341717810965,15605.523127645805,12803.086008307733,0.0,0.0
39,2025-02-09,91344.44895808857,91344.44895808857,0.0,8242.332253345114,59825.448229419635,0.0,0.0,0.0,0.0,0.0,59825.448229419635,4298.1341717810965,3937.072506434246,20377.13808888925,16830.437350812455,0.0,0.0
40,2025-02-10,94727.72687064158,94727.72687064158,0.0,16830.099196130384,62235.29248686794,0.0,0.0,0.0,0.0,0.0,62235.29248686794,3937.072506434246,4131.842880686176,17872.088180795385,14301.098089617522,0.0,0.0
41,2025-02-11,92823.21784957158,92823.21784957158,0.0,13994.093521013607,60825.68628112467,0.0,0.0,0.0,0.0,0.0,60825.68628112467,4131.842880686176,4167.545867289678,18823.128985692023,15214.601790467383,0.0,0.0
42,2025-02-12,91256.82619564659,91256.82619564659,0.0,13470.645484145904,59476.000541507296,0.0,0.0,0.0,0.0,0.0,59476.000541507296,4167.545867289678,3216.9434646959853,17763.088107903575,15243.64352973622,0.0,0.0
43,2025-02-13,91023.96650810697,91023.96650810697,0.0,15735.47406312948,59155.98899925971,0.0,0.0,0.0,0.0,0.0,59155.98899925971,3216.9434646959853,3799.004969186354,18079.779338260567,14120.765909949727,0.0,0.0
44,2025-02-14,43396.70932456293,43396.70932456293,0.0,9986.982504845391,24460.202957399146,0.0,0.0,0.0,0.0,0.0,24460.202957399146,3799.004969186354,4221.273605462964,16988.859107378543,13380.934104327669,0.0,0.0
45,2025-02-15,42416.888124792815,42416.888124792815,0.0,10546.194732941965,23928.117251398136,0.0,0.0,0.0,0.0,0.0,23928.117251398136,4221.273605462964,3774.8668161286964,15749.30738027203,13158.705088421184,0.0,0.0
46,2025-02-16,87527.97398499807,87527.97398499807,0.0,8359.254098811969,56682.21462306846,0.0,0.0,0.0,0.0,0.0,56682.21462306846,3774.8668161286964,3730.692062997027,20163.674021076877,16372.333234890777,0.0,0.0
47,2025-02-17,88243.1614717684,88243.1614717684,0.0,13128.50723880324,57137.06663209368,0.0,0.0,0.0,0.0,0.0,57137.06663209368,3730.692062997027,4304.0356609411,17972.5359376254,14041.744871326911,0.0,0.0
48,2025-02-18,87045.8792583394,87045.8792583394,0.0,11191.64188658707,56611.68007793903,0.0,0.0,0.0,0.0,0.0,56611.68007793903,4304.0356609411,4635.540822600155,18234.18391013606,14471.334321717057,0.0,0.0
49,2025-02-19,83876.3088077067,83876.3088077067,0.0,8899.205112938296,54078.40551371318,0.0,0.0,0.0,0.0,0.0,54078.40551371318,4635.540822600155,3034.9041274787187,18622.89124760191,16525.11493616684,0.0,0.0
50,2025-02-20,82463.51113370624,82463.51113370624,0.0,8606.507278662117,52181.615270179405,0.0,0.0,0.0,0.0,0.0,52181.615270179405,3034.9041274787187,2187.290334921851,19088.013342168255,16224.143220457465,0.0,0.0
51,2025-02-21,39022.77278559267,39022.77278559267,0.0,9559.915314438389,21182.73751912114,0.0,0.0,0.0,0.0,0.0,21182.73751912114,2187.290334921851,2796.832172200382,17652.672548790906,13750.077110969953,0.0,0.0
52,2025-02-22,37243.524018135366,37243.524018135366,0.0,5993.776945005852,20518.00997012938,0.0,0.0,0.0,0.0,0.0,20518.00997012938,2796.832172200382,3049.2859079338555,16725.135934926635,13320.151745130455,0.0,0.0
53,2025-02-23,77448.14074409893,77448.14074409893,0.0,2429.1377857671287,48729.18095677596,0.0,0.0,0.0,0.0,0.0,48729.18095677596,3049.2859079338555,2432.112759001773,21276.868994933386,17789.719719934925,0.0,0.0
54,2025-02-24,77913.46068110691,77913.46068110691,26.193750000000136,5452.694087709978,48819.19746611809,0.0,0.0,0.0,0.0,114.70243125000061,48933.89989736809,2432.112759001773,2865.7573052947855,20492.877026666083,16208.950299935816,0.0,0.0
55,2025-02-25,77396.28443469423,77396.28443469423,0.0,8127.673767558574,48658.723928607455,0.0,0.0,0.0,0.0,0.0,48658.723928607455,2865.7573052947855,2666.0937109608117,19089.39299317316,15642.10555937084,0.0,0.0
56,2025-02-26,75207.23938892483,75207.23938892483,42.08481988591518,3324.2142524410415,46402.26250102292,0.0,0.0,0.0,0.0,293.5837035241443,46695.84620454706,2666.0937109608117,1697.8896695032986,20956.02926499019,17845.767341953808,0.0,0.0
57,2025-02-27,74042.33920427128,74042.33920427128,134.07175426285292,3035.831887038008,45446.39858477571,0.0,0.0,0.0,0.0,740.6838952876176,46187.08248006333,1697.8896695032986,1429.2497872760657,23293.530344740255,19109.53547324412,0.0,0.0
58,2025-02-28,33640.37933421247,33640.37933421247,0.0,6998.193308017206,17404.473180435885,0.0,0.0,0.0,0.0,0.0,17404.473180435885,1429.2497872760657,1430.0810045788821,17625.496740119637,14275.904263924378,0.0,0.0
59,2025-03-01,33762.3777973033,33762.3777973033,15.131273283896686,7067.790764638983,17530.700792769203,0.0,0.0,0.0,0.0,32.82063385864133,17563.521426627845,1430.0810045788821,1302.4870725818064,16662.036375853888,13611.084003239015,0.0,0.0
60,2025-03-02,72437.11622031659,72437.11622031659,4731.903224934944,988.6333585608575,44421.43118351171,0.0,0.0,0.0,0.0,31823.361689784066,76244.79287329578,1302.4870725818064,1423.3569362189112,19543.663909213803,15721.58488918979,0.0,0.0
61,2025-03-03,74105.63056206914,74105.63056206914,3232.2554149882626,1139.55581891379,45215.76891633106,0.0,0.0,0.0,0.0,20220.524172956102,65436.29308928716,1423.3569362189112,1330.6010513125022,22445.59905908456,18264.41553427426,0.0,0.0
62,2025-03-04,75900.79831821364,75900.79831821364,0.6247333333334382,2223.267026039755,46685.63460261973,0.0,0.0,0.0,0.0,2.9262509333338245,46688.56085355306,1330.6010513125022,1486.3562656847178,22834.307364415174,18355.609272241294,0.0,0.0
63,2025-03-05,75733.15846212769,75733.15846212769,222.61406845535635,6126.25904134175,46306.7743423047,0.0,0.0,0.0,0.0,1197.3513255360167,47504.125667840715,1486.3562656847178,1244.915064286144,20612.30817807024,16913.266705495615,0.0,0.0
64,2025-03-06,73982.28993918121,73982.28993918121,633.2686787312687,4731.959570404968,45370.888712088126,0.0,0.0,0.0,0.0,2908.642379805511,48279.53109189364,1244.915064286144,1200.0,20965.097221219527,17022.152307045348,0.0,0.0
65,2025-03-07,32699.443337776152,32699.443337776152,0.0,8581.252447535207,16840.883752006477,0.0,0.0,0.0,0.0,0.0,16840.883752006477,1200.0,1331.6026147584607,16197.173703289458,13001.268346381847,0.0,0.0
66,2025-03-08,30721.39372111553,30721.39372111553,329.7131312797066,9040.671753103954,15954.900824809218,0.0,0.0,0.0,0.0,1258.4807577194092,17213.381582528626,1331.6026147584607,1200.0,16135.462820564393,13188.167237939775,0.0,0.0
67,2025-03-09,71636.17346689287,71636.17346689287,262.2249915180636,4398.999707877607,43558.375768942,0.0,0.0,0.0,0.0,1362.281884012626,44920.65765295463,1200.0,1218.9068051496802,21836.092504729557,17670.218804196225,0.0,0.0
68,2025-03-10,71247.24551383352,71247.24551383352,1224.0862715225167,221.89386476213087,43413.05042666919,0.0,0.0,0.0,0.0,7158.137046233594,50571.18747290279,1218.9068051496802,1310.1931318161173,21711.62513996903,17504.258669375115,0.0,0.0
69,2025-03-11,73152.59315305307,73152.59315305307,200.5303522530994,5117.0766418438725,44396.97850457422,0.0,0.0,0.0,0.0,1371.8314562061032,45768.80996078032,1310.1931318161173,1611.6134780666478,21188.68290440441,16891.554840942103,0.0,0.0
70,2025-03-12,69275.01263137945,69275.01263137945,641.9303950985036,3719.5183518503222,41987.68602665572,0.0,0.0,0.0,0.0,3166.890246217235,45154.57627287295,1611.6134780666478,1276.9129291093836,21384.84465976752,17622.954668473234,0.0,0.0
71,2025-03-13,67690.36636384265,67690.36636384265,3811.382486320713,155.42207030649013,40717.38558069938,0.0,0.0,0.0,0.0,22507.102295142406,63224.48787584179,1276.9129291093836,1237.019931229933,20192.69716464065,16391.98840145043,0.0,0.0
72,2025-03-14,30540.85706138527,30540.85706138527,0.0,10898.310247810949,15996.041690771504,0.0,0.0,0.0,0.0,0.0,15996.041690771504,1237.019931229933,1848.2318370716553,16121.211131491815,12508.090301250824,0.0,0.0
73,2025-03-15,30214.199589247517,30214.199589247517,0.0,6970.117534585356,15823.616766529962,0.0,0.0,0.0,0.0,0.0,15823.616766529962,1848.2318370716553,1208.0895097142397,15242.55262780967,12922.595723147504,0.0,0.0
74,2025-03-16,69409.80658035609,69409.80658035609,156.73924659553109,2139.637830708345,41938.45702456188,0.0,0.0,0.0,0.0,338.1658709097917,42276.62289547167,1208.0895097142397,1200.0,21490.219061330386,17414.357998420433,0.0,0.0
75,2025-03-17,70318.08621711205,70318.08621711205,0.0,8170.55512864453,42459.11808030367,0.0,0.0,0.0,0.0,0.0,42459.11808030367,1200.0,1762.6400334449359,19910.65065807233,15621.251002938145,0.0,0.0
76,2025-03-18,66917.34144280187,66917.34144280187,1137.7823878063311,3256.3396821747056,39975.27322364564,0.0,0.0,0.0,0.0,5487.677971104683,45462.95119475033,1762.6400334449359,1200.0,21995.799009827795,18322.97322806096,0.0,0.0
77,2025-03-19,67857.51982526953,67857.51982526953,232.70872859252248,4031.3310634276236,40472.853917729495,0.0,0.0,0.0,0.0,1124.1019446308374,41596.95586236033,1200.0,1509.6214532449221,22709.30385533679,18115.876814902374,0.0,0.0
78,2025-03-20,66797.91037755534,66797.91037755534,1209.6489262773682,1753.3436778505609,39990.097283950454,0.0,0.0,0.0,0.0,7374.852873654844,47364.9501576053,1509.6214532449221,1362.1453356181787,21989.380606208135,17944.126796892662,0.0,0.0
79,2025-03-21,29408.880476042952,29408.880476042952,2.0781448324033818,14556.435532870524,15257.833913796647,0.0,0.0,0.0,0.0,7.168560599375464,15265.002474396022,1362.1453356181787,1238.8552394597511,15431.682409898667,12610.623838560505,0.0,0.0
80,2025-03-22,29971.196732548422,29971.196732548422,0.0,10706.132315080917,15376.956601941223,0.0,0.0,0.0,0.0,0.0,15376.956601941223,1238.8552394597511,1688.9914934479941,15677.589766025025,12293.72508189085,0.0,0.0
81,2025-03-23,65259.91441006673,65259.91441006673,741.1268031213472,3425.3870250937207,38880.58412177353,0.0,0.0,0.0,0.0,3922.7004363781325,42803.28455815166,1688.9914934479941,1398.9967476612003,21404.891277030554,17598.957205602856,0.0,0.0
82,2025-03-24,64669.101659796725,64669.101659796725,310.8473323587061,3128.203691948844,39033.59064053689,0.0,0.0,0.0,0.0,1200.4709502571527,40234.06159079404,1398.9967476612003,1200.0,21222.869946149134,17369.621729275874,0.0,0.0
83,2025-03-25,64549.81231292932,64549.81231292932,1458.871661807169,1035.0940997739704,38894.975676946706,0.0,0.0,0.0,0.0,9521.370550466412,48416.346227413116,1200.0,1257.2690009611474,20904.85819700443,16881.393038708564,0.0,0.0
84,2025-03-26,64698.747511951835,64698.747511951835,0.0,5084.320715944907,38933.719510816096,0.0,0.0,0.0,0.0,0.0,38933.719510816096,1257.2690009611474,1283.9865757934049,21041.190063111768,17019.3181337715,0.0,0.0
85,2025-03-27,63250.85968637309,63250.85968637309,695.11869674716,1276.0219071420968,38152.11190613518,0.0,0.0,0.0,0.0,3806.306977230316,41958.41888336549,1283.9865757934049,1204.361009398998,21182.26360912173,17229.29653314357,0.0,0.0
86,2025-03-28,29546.87300272651,29546.87300272651,0.0,15355.789089035648,15155.798752466117,0.0,0.0,0.0,0.0,0.0,15155.798752466117,1204.361009398998,1719.5039054072247,15292.497582193639,11923.294435169442,0.0,0.0
87,2025-03-29,28549.77900229973,28549.77900229973,0.0,18545.09508758206,14577.429052800137,0.0,0.0,0.0,0.0,0.0,14577.429052800137,1719.5039054072247,1254.548158416114,14294.394229875494,11996.919498491154,0.0,0.0
88,2025-03-30,61777.914482490356,61777.914482490356,0.0,2162.2774972540974,37103.58143510668,0.0,0.0,0.0,0.0,0.0,37103.58143510668,1254.548158416114,1413.1459511350697,21722.522483101093,17452.50519786482,0.0,0.0
89,2025-03-31,61972.14160509598,61972.14160509598,387.83260363662356,1425.9884926297425,37139.23370516575,0.0,0.0,0.0,0.0,2648.5728740426594,39787.80657920841,1413.1459511350697,1583.1135636524205,20155.92306054694,16173.3268277774,0.0,0.0
90,2025-04-01,62914.814903673614,62914.814903673614,1205.3487023748241,155.37305086396418,37795.04086410621,0.0,0.0,0.0,0.0,8265.973825936608,46061.014690042815,1583.1135636524205,1606.899980230018,19655.42770314718,15899.488664629373,0.0,0.0
91,2025-04-02,62073.41876932266,62073.41876932266,2472.1796993747434,251.77523231828138,37102.18367246434,0.0,0.0,0.0,0.0,13259.287034004912,50361.470706469256,1606.899980230018,1448.615070157726,21057.601344443065,17199.113508063936,0.0,0.0
92,2025-04-03,62935.53797950917,62935.53797950917,255.2033431496888,3252.386565897351,37482.90799457533,0.0,0.0,0.0,0.0,1725.597552335667,39208.505546911,1448.615070157726,1372.254778989234,21808.151327086754,17733.32683699191,0.0,0.0
93,2025-04-04,28224.43326845625,28224.43326845625,0.0,18578.77318950933,14351.968253586881,0.0,0.0,0.0,0.0,0.0,14351.968253586881,1372.254778989234,1804.5226322968456,14872.719794579336,11657.861965632415,0.0,0.0
94,2025-04-05,28028.05877493446,28028.05877493446,0.0,13602.800979048965,14312.386018482615,0.0,0.0,0.0,0.0,0.0,14312.386018482615,1804.5226322968456,1507.7473444378604,13938.108271711833,11556.965459159674,0.0,0.0
95,2025-04-06,62373.70739581212,62373.70739581212,0.0,3968.280044130989,37237.40474248513,0.0,0.0,0.0,0.0,0.0,37237.40474248513,1507.7473444378604,1464.8966260862235,21231.14069226811,17235.78960725364,0.0,0.0
96,2025-04-07,61887.271203877026,61887.271203877026,0.0,4605.411836902093,37062.091952451716,0.0,0.0,0.0,0.0,0.0,37062.091952451716,1464.8966260862235,1608.581506645342,20578.01942704421,16538.87934340261,0.0,0.0
97,2025-04-08,62314.63814798976,62314.63814798976,146.6102041720962,4421.763651461335,37443.31047458136,0.0,0.0,0.0,0.0,677.6310143218788,38120.94148890324,1608.581506645342,1200.0,21336.918105340384,17650.62702130652,0.0,0.0
98,2025-04-09,61717.67779528076,61717.67779528076,1626.2415172862209,493.7296244995622,37007.2042147009,0.0,0.0,0.0,0.0,10759.556842814985,47766.76105751588,1200.0,1218.2509162092679,19470.80445690749,15754.925785506723,0.0,0.0
99,2025-04-10,61672.084638184155,61672.084638184155,573.3341200743254,3301.81891184997,36663.9389251097,0.0,0.0,0.0,0.0,3865.9344964731235,40529.87342158282,1218.2509162092679,1551.3268571385433,22016.808418800894,17533.846472392375,0.0,0.0
100,2025-04-11,27713.68806512773,27713.68806512773,0.0,19633.659871854707,13982.829873179482,0.0,0.0,0.0,0.0,0.0,13982.829873179482,1551.3268571385433,1637.4974337581393,14135.918461309064,11372.540434702703,0.0,0.0
101,2025-04-12,27869.476441616353,27869.476441616353,0.0,16031.075771866326,14101.850794794955,0.0,0.0,0.0,0.0,0.0,14101.850794794955,1637.4974337581393,1930.05595731124,13420.7234134328,10607.483293682773,0.0,0.0
102,2025-04-13,58696.869466934644,58696.869466934644,268.2738065671766,1403.9814387284841,35266.43808931186,0.0,0.0,0.0,0.0,1446.5330151303506,36712.97110444221,1930.05595731124,1325.883060997172,20150.310305908795,16865.506954468787,0.0,0.0
103,2025-04-14,60047.850134560125,60047.850134560125,210.97780620681277,3664.206836971835,35604.77228269062,0.0,0.0,0.0,0.0,1388.5686260398472,36993.34090873047,1325.883060997172,1480.6927615747077,20669.79249092273,16603.203187127627,0.0,0.0
104,2025-04-15,60354.92383614993,60354.92383614993,0.0,6213.385910745277,36168.285555691444,0.0,0.0,0.0,0.0,0.0,36168.285555691444,1480.6927615747077,1847.9947639841687,19323.880473172663,15321.771381101345,0.0,0.0
105,2025-04-16,59157.79727589021,59157.79727589021,7.622017356835681,182.96619804334955,35514.328505211684,0.0,0.0,0.0,0.0,29.58867137923611,35543.91717659092,1847.9947639841687,1253.4679397347386,19673.343615937785,16470.48247073409,0.0,0.0
106,2025-04-17,58975.19221129631,58975.19221129631,0.0,2148.4543616962924,35276.433452497164,0.0,0.0,0.0,0.0,0.0,35276.433452497164,1253.4679397347386,1338.41277761376,20431.290239520524,16472.894739920506,0.0,0.0
107,2025-04-18,27573.25736195244,27573.25736195244,0.0,17753.224434407708,13788.185265414071,0.0,0.0,0.0,0.0,0.0,13788.185265414071,1338.41277761376,2171.2173248340077,14296.79816691149,10830.882422700086,0.0,0.0
108,2025-04-19,25826.40363196705,25826.40363196705,0.0,16895.851735075314,12948.03219962639,0.0,0.0,0.0,0.0,0.0,12948.03219962639,2171.2173248340077,1823.2852286017933,12942.165965793265,10796.293318901535,0.0,0.0
109,2025-04-20,57449.62330655623,57449.62330655623,0.0,1943.7765726100624,34368.21558455106,0.0,0.0,0.0,0.0,0.0,34368.21558455106,1823.2852286017933,1452.4224658108312,20430.938616445816,16882.836765832977,0.0,0.0
110,2025-04-21,58912.75779730841,58912.75779730841,0.0,6772.662309773756,35121.64683027212,0.0,0.0,0.0,0.0,0.0,35121.64683027212,1452.4224658108312,1465.8735428516018,19005.67965718229,15382.49455298097,0.0,0.0
111,2025-04-22,56755.65273363748,56755.65273363748,0.0,431.51542603261436,34169.02770499523,0.0,0.0,0.0,0.0,0.0,34169.02770499523,1465.8735428516018,1746.5406429673537,20624.2505307054,16453.0425397672,0.0,0.0
112,2025-04-23,58223.06591270771,58223.06591270771,0.0,3194.669526918859,34707.769644107175,0.0,0.0,0.0,0.0,0.0,34707.769644107175,1746.5406429673537,1761.3727121762297,19027.004246495777,15398.524577373588,0.0,0.0
113,2025-04-24,56147.6995309272,56147.6995309272,7.415426027358727,5966.54005324831,33598.975898121265,0.0,0.0,0.0,0.0,15.854180846492957,33614.83007896776,1761.3727121762297,1200.0,18966.861287709842,15868.393084003586,0.0,0.0
114,2025-04-25,25322.970001945756,25322.970001945756,151.78142856901857,20936.873457014735,12178.625993113634,0.0,0.0,0.0,0.0,637.116799175741,12815.742792289375,1200.0,1225.4943655757704,13234.607339378144,10697.087015878105,0.0,0.0
115,2025-04-26,25254.643974699946,25254.643974699946,555.4518527643137,23107.209152166037,12083.970330081087,0.0,0.0,0.0,0.0,2756.4683886613648,14840.43871874245,1225.4943655757704,1251.5926509205174,13732.655711340116,11099.962669375225,0.0,0.0
116,2025-04-27,53414.04515763546,53414.04515763546,1617.569882524052,2634.1290064816476,31346.547521056,0.0,0.0,0.0,0.0,10748.576906177266,42095.12442723327,1251.5926509205174,1200.0,20370.780190384205,16546.765340039674,0.0,0.0
117,2025-04-28,55472.18230422132,55472.18230422132,4842.7564600495025,408.57672431278263,32771.5486540044,0.0,0.0,0.0,0.0,32696.982824384744,65468.531478389144,1200.0,1436.9436156767915,16163.923522011915,12879.528798720534,0.0,0.0
118,2025-04-29,57745.742016736796,57745.742016736796,178.87714378154215,6777.364801729516,34373.22843347966,0.0,0.0,0.0,0.0,1247.846955020038,35621.075388499696,1436.9436156767915,1692.2442283783091,18338.26363521474,14624.222993092575,0.0,0.0
