day,date,G0,G,R,W,base,increase,cancel,refund,adjustment,emergency,total,S0,Send,C,D,absolute_adjustment,surcharge
63,2025-03-05,76423.78989825648,76423.78989825648,186.43366758004376,6035.806089183125,48495.37714452199,0.0,0.0,0.0,0.0,948.9473682858886,49444.32451280788,1508.535361758427,1818.1728783420217,21922.482605586858,17478.53714560012,0.0,0.0
64,2025-03-06,74174.22698967483,74174.22698967483,349.75329948878584,4701.660696441531,47398.49506860209,0.0,0.0,0.0,0.0,2064.831726607035,49463.32679520913,1818.1728783420217,1628.175412135206,21329.806205131063,17448.140745742305,0.0,0.0
65,2025-03-07,32907.15213644541,32907.15213644541,0.0,8580.45844139812,13455.803047909982,0.0,0.0,0.0,0.0,0.0,13455.803047909982,1628.175412135206,1944.3445674780144,16420.294325818057,13015.886164104098,0.0,0.0
66,2025-03-08,30746.256473686382,30746.256473686382,305.21524916144585,9018.012567466132,12620.250547596825,0.0,0.0,0.0,0.0,958.8886385542571,13579.139186151082,1944.3445674780144,1827.6431795064493,16186.057304681273,13215.737665966237,0.0,0.0
67,2025-03-09,71067.5269811997,71067.5269811997,251.43058406419271,4411.622346410557,44468.92014163737,0.0,0.0,0.0,0.0,1282.013770122272,45750.93391175964,1827.6431795064493,1208.0224501337434,21744.57276467776,18170.762595824417,0.0,0.0
68,2025-03-10,71417.80574768147,71417.80574768147,1211.7054600870672,192.2505995883555,46064.76270655593,0.0,0.0,0.0,0.0,6812.8290288866165,52877.59173544255,1208.0224501337434,1312.6475774324404,22636.981808480792,18241.79265030061,0.0,0.0
69,2025-03-11,73182.74465364976,73182.74465364976,158.7172753478818,5046.776426665868,46510.062477035346,0.0,0.0,0.0,0.0,1027.6299276255647,47537.69240466091,1312.6475774324404,1607.4931135549616,21528.45115695538,17172.684454623595,0.0,0.0
70,2025-03-12,69350.80266178166,69350.80266178166,609.357544270121,3709.6291851277883,43240.78111898345,0.0,0.0,0.0,0.0,2866.9577012433133,46107.73882022676,1607.4931135549616,1279.3673747257071,21633.20790808947,17818.21157049881,0.0,0.0
71,2025-03-13,67740.60917060368,67740.60917060368,3733.872898163561,105.72897272397165,42946.07844836233,0.0,0.0,0.0,0.0,21911.791064170917,64857.869512533245,1279.3673747257071,1257.3506026307787,20226.0535487476,16402.91846937099,0.0,0.0
72,2025-03-14,30511.39999696777,30511.39999696777,0.0,10910.436661109066,12501.50618616982,0.0,0.0,0.0,0.0,0.0,12501.50618616982,1257.3506026307787,1850.4157384039281,15988.3091069976,12416.771754472225,0.0,0.0
73,2025-03-15,30207.6968042618,30207.6968042618,2.0792407556128367,6975.860796667462,12710.083559318147,0.0,0.0,0.0,0.0,5.042158832361129,12715.125718150508,1850.4157384039281,1200.0,15237.70664691309,12927.916548563138,0.0,0.0
74,2025-03-16,69597.9454622284,69597.9454622284,163.54279880744076,2162.529792770428,43213.25937863304,0.0,0.0,0.0,0.0,347.0778246845283,43560.33720331757,1200.0,1200.0,22357.42913122142,18109.517596289348,0.0,0.0
75,2025-03-17,70516.67864000666,70516.67864000666,0.0,8208.68326581567,42734.696978374835,0.0,0.0,0.0,0.0,0.0,42734.696978374835,1200.0,1797.6010008150959,20589.59494802138,16139.731007163726,0.0,0.0
76,2025-03-18,66920.5092670304,66920.5092670304,1091.890022643779,3258.4382182083336,40993.251719627966,0.0,0.0,0.0,0.0,5786.676463151714,46779.92818277968,1797.6010008150959,1200.0,21925.492660698816,18297.489955899626,0.0,0.0
77,2025-03-19,67886.88142771617,67886.88142771617,232.70872859252248,3974.639632572551,40964.16816714485,0.0,0.0,0.0,0.0,1171.9481323752686,42136.11629952012,1200.0,1581.07484133806,22823.75113964161,18144.27106590545,0.0,0.0
78,2025-03-20,66747.90416781369,66747.90416781369,1224.281458640462,1784.1008311776236,41340.681712019716,0.0,0.0,0.0,0.0,7255.387806261787,48596.0695182815,1581.07484133806,1389.6652066072318,21849.429736145314,17870.306757535443,0.0,0.0
79,2025-03-21,29440.47902194366,29440.47902194366,26.54497796160355,14647.285602666065,11812.912134867041,0.0,0.0,0.0,0.0,68.58051038974293,11881.492645256785,1389.6652066072318,1235.1030570895389,15396.735869149783,12610.461988577248,0.0,0.0
80,2025-03-22,30034.494374672293,30034.494374672293,0.0,10725.039741921806,11977.8319807454,0.0,0.0,0.0,0.0,0.0,11977.8319807454,1235.1030570895389,1722.9318531086963,15732.678857894309,12304.42395847715,0.0,0.0
81,2025-03-23,65249.47622348523,65249.47622348523,888.4566718763418,3596.813317747082,39318.784018407765,0.0,0.0,0.0,0.0,4764.802633784693,44083.58665219246,1722.9318531086963,1410.7652033265003,21328.15497764106,17556.755516693232,0.0,0.0
82,2025-03-24,64706.000165664256,64706.000165664256,326.33344860106934,3160.8490278890727,39541.287422420326,0.0,0.0,0.0,0.0,1421.6143889285358,40962.901811348864,1410.7652033265003,1200.0,21382.506242298838,17509.518739255906,0.0,0.0
83,2025-03-25,64596.32016004997,64596.32016004997,1559.5371960399702,1150.438477077174,39388.466268166056,0.0,0.0,0.0,0.0,9527.374567611449,48915.840835777504,1200.0,1280.7350169153276,20961.224458538443,16905.93029619235,0.0,0.0
84,2025-03-26,64692.41160152483,64692.41160152483,0.0,5114.608386177374,39136.312046568484,0.0,0.0,0.0,0.0,0.0,39136.312046568484,1280.7350169153276,1292.63080624936,20918.642833053498,16933.394484372704,0.0,0.0
85,2025-03-27,63270.80058010915,63270.80058010915,632.5114334406569,1250.2840602046356,38223.43840060595,0.0,0.0,0.0,0.0,3201.695313276747,41425.13371388269,1292.63080624936,1200.0,21154.769889313648,17218.731335968478,0.0,0.0
86,2025-03-28,29552.752472879725,29552.752472879725,0.0,15352.32538396529,11880.473854308551,0.0,0.0,0.0,0.0,0.0,11880.473854308551,1200.0,1707.3091970706873,15378.779183600785,12000.232861353015,0.0,0.0
87,2025-03-29,28580.717664355318,28580.717664355318,0.3648505103772095,18535.778422749954,11548.837845484068,0.0,0.0,0.0,0.0,1.8921147468162085,11550.729960230883,1707.3091970706873,1266.6286875493788,14393.196670271522,12055.101761489115,0.0,0.0
88,2025-03-30,61782.5827088755,61782.5827088755,0.0,2134.3162065849156,36890.98487667145,0.0,0.0,0.0,0.0,0.0,36890.98487667145,1266.6286875493788,1466.8586734581554,21697.05165775103,17394.404855460438,0.0,0.0
89,2025-03-31,61922.08872626412,61922.08872626412,385.94098453833425,1434.0089375735363,37404.90664254461,0.0,0.0,0.0,0.0,2529.366144456227,39934.27278700083,1466.8586734581554,1597.7746122570215,20025.299710403193,16102.668420507602,0.0,0.0
90,2025-04-01,62902.64568789833,62902.64568789833,1143.1874482773524,129.27706301649255,39086.416688534475,0.0,0.0,0.0,0.0,7462.169403895112,46548.586092429585,1597.7746122570215,1608.9981543627216,19461.070361038903,15753.365804546376,0.0,0.0
91,2025-04-02,62143.623692578054,62143.623692578054,2440.818177968529,241.85765680625434,37610.38372334381,0.0,0.0,0.0,0.0,13665.226534509173,51275.61025785298,1608.9981543627216,1471.5408586170274,21215.58094690244,17308.332133162097,0.0,0.0
92,2025-04-03,62944.34543947505,62944.34543947505,284.91723928056615,3274.8931609608726,38203.56911803712,0.0,0.0,0.0,0.0,1876.6001008015046,40080.16921883862,1471.5408586170274,1394.0640557819138,21897.72828252462,17806.88903139654,0.0,0.0
93,2025-04-04,28223.108850706056,28223.108850706056,0.0,18587.37620961372,11125.347282015926,0.0,0.0,0.0,0.0,0.0,11125.347282015926,1394.0640557819138,1789.8818439092995,14993.128325145733,11788.197934053402,0.0,0.0
94,2025-04-05,28051.854495115098,28051.854495115098,0.0,13620.556513816993,11373.940993693988,0.0,0.0,0.0,0.0,0.0,11373.940993693988,1789.8818439092995,1477.6339565843027,14043.189981880383,11656.00698391561,0.0,0.0
95,2025-04-06,62417.38975978389,62417.38975978389,0.0,3966.689334105742,37789.006222010066,0.0,0.0,0.0,0.0,0.0,37789.006222010066,1477.6339565843027,1469.55440185067,21304.71451721973,17264.09035820825,0.0,0.0
96,2025-04-07,61995.14644487093,61995.14644487093,0.0,4677.356923593847,37276.662473652475,0.0,0.0,0.0,0.0,0.0,37276.662473652475,1469.55440185067,1605.804063049992,20802.344962444065,16727.274724500312,0.0,0.0
97,2025-04-08,62450.421460552374,62450.421460552374,638.0458635084752,5042.839722033871,37326.21986681555,0.0,0.0,0.0,0.0,3222.917568695323,40549.13743551087,1605.804063049992,1200.0,21356.09285318589,17663.65886782557,0.0,0.0
98,2025-04-09,61736.25811346766,61736.25811346766,1613.809246236942,495.4173451552988,37317.83219513868,0.0,0.0,0.0,0.0,10145.798902856499,47463.63109799518,1200.0,1214.612233289105,19511.515725907615,15791.176728024973,0.0,0.0
99,2025-04-10,61719.25054192729,61719.25054192729,561.9848741734705,3304.802215645936,36842.835799941386,0.0,0.0,0.0,0.0,3533.789587966019,40376.62538790741,1214.612233289105,1534.5486385885192,22251.85545097557,17736.060150520738,0.0,0.0
100,2025-04-11,27810.82818401725,27810.82818401725,0.0,19639.06972545903,11111.428585050417,0.0,0.0,0.0,0.0,0.0,11111.428585050417,1534.5486385885192,1696.2456021838739,14260.952761345938,11405.844469454387,0.0,0.0
101,2025-04-12,27846.923097751875,27846.923097751875,0.0,16035.626332411424,10880.10833660094,0.0,0.0,0.0,0.0,0.0,10880.10833660094,1696.2456021838739,1972.9297397501907,13353.265744898721,10567.129529558275,0.0,0.0
102,2025-04-13,58747.95523699302,58747.95523699302,256.5733999645698,1427.6450508866342,35685.79130103908,0.0,0.0,0.0,0.0,1372.3814521151987,37058.17275315428,1972.9297397501907,1316.3072816914282,20481.501657844787,17180.97655510716,0.0,0.0
103,2025-04-14,60214.13528469879,60214.13528469879,172.1829797116349,3650.181360807058,35627.26849947976,0.0,0.0,0.0,0.0,1085.9453728796504,36713.21387235941,1316.3072816914282,1485.4001259930067,21346.955493326073,17138.850389722706,0.0,0.0
104,2025-04-15,60397.21290934938,60397.21290934938,0.0,6207.941830984821,35826.01558417413,0.0,0.0,0.0,0.0,0.0,35826.01558417413,1485.4001259930067,1889.9711164047837,19398.570282424444,15348.728037393206,0.0,0.0
105,2025-04-16,59283.764866907004,59283.764866907004,0.0,155.92114814104764,35885.17702805185,0.0,0.0,0.0,0.0,0.0,35885.17702805185,1889.9711164047837,1273.5195154836804,20542.41162944711,17194.15986068115,0.0,0.0
106,2025-04-17,59115.750859051375,59115.750859051375,0.0,2192.9747730877934,35115.00884533359,0.0,0.0,0.0,0.0,0.0,35115.00884533359,1273.5195154836804,1368.668886931024,20888.417377163034,16833.983641199455,0.0,0.0
107,2025-04-18,27563.96283591478,27563.96283591478,0.0,17854.84477106933,10806.626599550193,0.0,0.0,0.0,0.0,0.0,10806.626599550193,1368.668886931024,2084.712526045162,14266.113717417858,10911.112835905742,0.0,0.0
108,2025-04-19,25952.775348276613,25952.775348276613,0.0,16982.73577722052,10254.663848191078,0.0,0.0,0.0,0.0,0.0,10254.663848191078,2084.712526045162,1743.3347824884265,13118.94889609024,10933.58857503415,0.0,0.0
109,2025-04-20,57702.30015473851,57702.30015473851,412.8316237727217,2474.7082706534975,34382.03721752579,0.0,0.0,0.0,0.0,2123.329654193296,36505.36687171908,1743.3347824884265,1442.4462583268335,20807.78050668334,17125.10188215894,0.0,0.0
110,2025-04-21,59082.95588637875,59082.95588637875,0.0,6832.8782075036315,34650.009697618705,0.0,0.0,0.0,0.0,0.0,34650.009697618705,1442.4462583268335,1469.0444401500986,19522.257536320303,15789.09024077851,0.0,0.0
111,2025-04-22,56756.05496041741,56756.05496041741,103.76682754817278,584.9469569193654,34273.31355541692,0.0,0.0,0.0,0.0,511.2255890618008,34784.539144478724,1469.0444401500986,1736.1933210462653,20429.00800827892,16307.06249389937,0.0,0.0
112,2025-04-23,58410.66406973797,58410.66406973797,0.0,3219.1096051195173,35200.32991556547,0.0,0.0,0.0,0.0,0.0,35200.32991556547,1736.1933210462653,1751.8639608882534,19881.758800494696,16090.121052542909,0.0,0.0
113,2025-04-24,56221.605088383134,56221.605088383134,25.66649117181118,5997.261754536909,33677.80135990013,0.0,0.0,0.0,0.0,61.92641817012976,33739.72777807026,1751.8639608882534,1221.1060687560039,19145.185410195092,15985.282285177054,0.0,0.0
114,2025-04-25,25310.510146788736,25310.510146788736,214.73986455647082,21013.83883354298,9391.884857142035,0.0,0.0,0.0,0.0,793.0167127989051,10184.90156994094,1221.1060687560039,1225.4943655757704,13195.284529812823,10684.2310020106,0.0,0.0
115,2025-04-26,25264.43793001864,25264.43793001864,636.6073069104234,23240.67354048277,9580.246209253104,0.0,0.0,0.0,0.0,2458.3168283153936,12038.563037568498,1225.4943655757704,1253.5574840502388,13499.585560452348,10909.407497339385,0.0,0.0
116,2025-04-27,53407.91595279762,53407.91595279762,1957.796350578317,3059.1653700681672,31029.618640075674,0.0,0.0,0.0,0.0,11836.893754711691,42866.512394787365,1253.5574840502388,1200.0,19901.46045062979,16168.384700655344,0.0,0.0
117,2025-04-28,55490.15243119403,55490.15243119403,4625.99175050083,153.6022239060867,33022.36909850277,0.0,0.0,0.0,0.0,29492.32021517427,62514.68931367704,1200.0,1430.163911998889,16491.721685911078,13151.14704478897,0.0,0.0
118,2025-04-29,57805.874097514556,57805.874097514556,220.9241016344634,6851.086806430162,33987.253097247914,0.0,0.0,0.0,0.0,1462.0757046168787,35449.328801864795,1430.163911998889,1690.459731952403,18464.37598996862,14721.878313916422,0.0,0.0
