day,date,G0,G,R,W,base,increase,cancel,refund,adjustment,emergency,total,S0,Send,C,D,absolute_adjustment,surcharge
40,2025-02-10,94397.74761765896,81749.41396907931,0.0,4263.399196609208,67774.5505024654,14.37570007874591,5483.636770145484,10967.273540290968,-5469.261070066738,0.0,62305.28943239866,4275.120615954212,3735.3903801669403,19184.917901817476,16025.540712680704,12663.4013320204,5488.428670171733
41,2025-02-11,95352.51050619576,82961.09261585501,0.0,3703.7238507192064,68989.00250414765,44.37570138418566,5668.470687420705,11336.94137484141,-5624.094986036519,0.0,63364.907518111126,3735.3903801669403,3869.8836945862836,20609.092888552957,16572.32125675049,12447.677057189847,5683.2625878821
42,2025-02-12,93015.8640928021,81532.39605865398,0.0,2342.9136508317442,66436.66632265883,1850.2886435300638,5497.143935106287,10994.287870212574,-3646.855291576223,0.0,62789.8110310826,3869.8836945862836,3826.6046331948437,20851.03910390109,16928.29282941219,14347.438078188443,6113.906816282975
43,2025-02-13,87591.73270345728,78362.06796693531,0.0,3559.2999399746336,60714.23193251807,1075.0663899464596,3960.412161894413,7920.824323788826,-2885.345771947954,0.0,57828.886160570124,3826.6046331948437,3415.3038138413053,20228.735514274726,16755.44650398071,11055.47808079219,4318.7676252099
44,2025-02-14,45440.96937496054,41783.70567417711,0.0,7227.154065135452,19459.778406751673,3020.8982300800385,1456.1740263201896,2912.348052640379,1564.724203759849,0.0,21024.50261051152,3415.3038138413053,4762.337212882363,18644.31438546341,13889.564593088418,8853.069437922095,2463.1401030135357
45,2025-02-15,43151.531829943604,39497.21019712728,0.0,7975.0754831317245,19499.34544543532,1097.5322603045304,1229.0601501034728,2458.1203002069456,-131.5278897989424,0.0,19367.81755563638,4762.337212882363,3687.038033272377,16893.751977076543,14651.70836308099,5558.028818568115,1594.9042368716496
46,2025-02-16,91754.2332714663,81547.5231155426,0.0,1720.0564046113634,65541.28683574183,2615.691348889056,5296.338921244772,10592.677842489544,-2680.647572355716,0.0,62860.63926338611,3687.038033272377,4146.82749246497,21243.563671883792,16793.47606095254,13664.691593422916,6168.2360375411245
47,2025-02-17,92102.41891453194,75845.96174346746,0.0,2615.4666144593793,65536.51968876136,0.0,7063.0381246827055,14126.076249365411,-7063.0381246827055,0.0,58473.48156407865,4146.82749246497,2320.2081086824837,19424.1547776087,17377.52281526728,16256.457171064476,7063.0381246827055
48,2025-02-18,85281.82101384296,78886.87144586808,0.0,2807.914541463652,59202.519733190325,81.16183942458618,2711.382877860906,5422.765755721812,-2630.2210384363198,0.0,56572.29869475401,2320.2081086824837,2702.158286880403,19177.968214173514,15190.399093102424,6603.136920609457,2738.436824335768
49,2025-02-19,84110.60457255508,77468.92399694679,47.7231746608029,1356.2221290563773,57957.9350022076,473.5384364415504,3313.5149120646774,6627.029824129355,-2839.976475623127,258.8301382725606,55376.788664857035,2702.158286880403,1520.5104944927534,22866.21406508822,19585.116405870336,7401.443758768753,3471.361057545194
50,2025-02-20,88736.6526841523,79758.49572661237,66.51936057122884,2179.574401840874,60644.63745446289,1898.815400665212,4430.261004076874,8860.522008153748,-2531.445603411662,364.556542515345,58477.74839356657,1520.5104944927534,3856.546617165186,23946.707587390578,17294.40063538119,11689.574300379278,5063.199470965278
51,2025-02-21,38986.20228152099,36582.77971195651,0.0,9493.676355639978,16812.141524709896,615.1341473635858,1039.2120212586144,2078.424042517229,-424.07787389502846,0.0,16388.06365081487,3856.546617165186,1924.973373641503,17196.09074818164,15667.249425198443,3458.2460909691963,1244.2567370464762
52,2025-02-22,42761.68938955688,38721.956715028726,0.0,6387.5114081921765,18603.493041856083,578.8309991107013,1215.9038836595312,2431.8077673190623,-637.0728845488297,0.0,17966.420157307253,1924.973373641503,2749.240855970603,19725.482575826452,15235.800152323238,4860.40053627145,1408.847550029765
53,2025-02-23,85042.72773352062,75688.07511556457,0.0,801.8685979814131,58474.3969068468,693.3298280928611,4285.5794374761535,8571.158874952307,-3592.2496093832924,0.0,54882.1472974635,2749.240855970603,1869.569416350078,21821.353315306787,18467.000481056966,10665.289193621333,4516.689380173774
54,2025-02-24,83839.39580109005,74635.38680481949,77.71680000000015,1675.7327611535752,57156.15372491684,153.91000543632148,4000.8546440738355,8001.709288147671,-3846.944638637514,396.4653396000008,53705.674425879326,1869.569416350078,2551.466581535395,22213.840938591915,17379.503711592664,9692.576653694905,4052.157979219276
55,2025-02-25,86050.0231937693,70989.03191884345,42.741475683670004,2421.78646821467,58070.79870662739,70.18287469603702,6134.538986331474,12269.077972662948,-6064.356111635437,216.42598781199325,52222.86858280395,2551.466581535395,1472.9629714329205,19785.878642480802,16997.214949501682,15288.507802958882,6157.933277896819
56,2025-02-26,73853.25131142954,75510.60594539653,0.0,1371.7599577417357,48000.65099457626,1902.680885957553,55.57908530927482,111.15817061854963,1847.1018006482784,0.0,49847.752795224544,1472.9629714329205,2342.135252010631,23903.910009481682,18579.912055160225,1935.9546361946236,689.8060472951258
57,2025-02-27,72725.15556458087,71970.35863346263,162.88367578117607,836.047677396707,46457.99005340677,1903.8076869168076,765.5998986520353,1531.1997973040707,1138.2077882647723,989.0134405083131,48585.21128217986,2342.135252010631,2351.9687417437294,22798.73837414373,18458.127942296633,3280.915862094847,1400.2024609576379
58,2025-02-28,33822.42701591141,33264.475714508706,269.8954702024911,7110.60278106664,13682.051982024572,470.56543358083843,369.5238931133683,739.0477862267365,101.0415404674701,1161.0543671807648,14944.147889672806,2351.9687417437294,1938.2831338676606,18439.43105648959,15308.256202845034,1527.3482420121109,526.3790376403144
59,2025-03-01,37385.27262113353,35459.81270097187,0.0,8533.852773076018,14844.555546007,967.6387499113125,587.0964123598412,1174.1928247196824,380.5423375514713,0.0,15225.097883558474,1938.2831338676606,1712.4119474496952,18265.674012308875,14998.480017746355,3632.5933299302033,909.6426623302787
60,2025-03-02,82020.1754035886,79618.70643213864,0.0,599.6498941411152,54395.585623648,2896.505733533496,1954.9275820286718,3909.8551640573437,941.5781515048243,0.0,55337.163775152825,1712.4119474496952,3693.025041600746,25674.724666289036,19013.975194958177,5580.680511792995,2920.429493206504
61,2025-03-03,81475.10825048055,74983.3072574833,6.500619695200384,559.7374814904229,55451.2743658065,786.1585805278986,2831.418089359666,5662.836178719332,-2045.259508831767,32.679171620940366,53438.694028595666,3693.025041600746,1956.412912603406,20925.656202380844,18512.7324400261,7378.274622910819,3093.470949535632
62,2025-03-04,74570.36795509848,73659.72848241983,0.0,504.81835818328113,48684.90794094845,1330.5062689518275,707.8271585904617,1415.6543171809235,622.6791103613657,0.0,49307.58705130981,1956.412912603406,1536.9999478290183,22804.862416843003,18849.41022593978,2433.037206942902,1151.329248241071
63,2025-03-05,78067.46321105283,71421.5758731642,3.331633333333457,1167.2483139655628,50191.281607042096,3111.18531931871,3304.827910515534,6609.655821031068,-193.64259119682447,16.901375900000627,50014.54039174527,1536.9999478290183,1503.815394733715,21879.227756058273,17752.04058019297,10228.758853494235,4341.88968362177
64,2025-03-06,73669.01765913109,72697.15026943301,0.0,545.3088288675384,47083.92601614608,650.8692940316807,663.9498331516734,1327.8996663033467,-13.080539119992636,0.0,47070.84547702609,1503.815394733715,3269.532083480834,24326.538354524902,18115.351047292766,2098.035909858247,880.906264495567
65,2025-03-07,33086.687988421516,31361.682647309826,0.0,8699.560492136732,13664.162110096975,687.6078860981218,726.0376153064278,1452.0752306128556,-38.42972920830607,0.0,13625.732380888669,3269.532083480834,1660.7723380037091,16777.475751416707,15037.639129576944,2724.5415013746624,955.2402440058019
66,2025-03-08,31358.182988382803,31747.13647937731,0.0,9075.041686241853,12569.05383715552,1066.2653071945217,237.62006323008666,475.2401264601733,828.6452439644352,0.0,13397.699081119954,1660.7723380037091,1568.5871724383574,19431.168028829532,15822.212752360741,1697.3151745489588,593.0418322949272
67,2025-03-09,73110.76744847433,68444.03491100697,100.8414597228134,1084.9950835918607,45799.35294639302,5720.590639287837,3322.7672574340795,6645.534514868159,2397.8233818537574,664.4443781136175,48861.620706360394,1568.5871724383574,1363.0130134458439,22691.436738058863,18565.08050092094,13916.370916595712,5229.630803863358
68,2025-03-10,71672.80965563381,74083.01143941838,0.0,1069.1241251096644,46131.83189375946,3480.4322153869985,105.14551532408095,210.2910306481619,3375.2867000629176,0.0,49507.11859382238,1363.0130134458439,1949.7103337255571,23388.35934766824,18416.54348335952,3062.250578216979,1265.2895871197472
69,2025-03-11,62711.01409254284,69899.06796070855,0.0,1455.2121471420037,39620.0681586238,10134.22453575941,1074.9460850667697,2149.8921701335394,9059.27845069264,0.0,48679.34660931643,1949.7103337255571,2190.6815244183063,22568.752326016198,18063.81531244965,12606.144179674244,4453.020930319906
70,2025-03-12,71918.7037506093,67457.98325715528,0.0,1279.6952632001958,44882.18617762141,5339.802045411281,2979.930795380119,5959.861590760238,2359.8712500311613,0.0,47242.05742765257,2190.6815244183063,1735.7839374905814,21853.479678193216,18110.726367571457,12946.223115697248,4759.864810517213
71,2025-03-13,71863.78676826101,74576.8768149913,24.6155072130108,2246.591909430491,45198.66369894963,3978.268831358266,184.52787143648277,369.05574287296554,3793.7409599217835,158.30232688687246,49150.70698575829,1735.7839374905814,2154.3284670129497,23329.43326072113,18520.150864613977,3962.759961746123,1510.6174818892382
72,2025-03-14,30239.31713441899,30746.974587066074,0.0,11228.126926838824,11658.369834213467,828.7553522228825,102.92194875480453,205.84389750960906,725.833403468078,0.0,12384.203237681546,2154.3284670129497,2040.2640191960368,18905.682525942837,15416.260849048918,1146.1368307271018,379.17373282909864
73,2025-03-15,30183.794934356814,30817.73760105456,27.39215277775145,7271.762033992054,12006.256464183025,1108.3675943642731,159.72566694597643,319.45133389195286,948.6419274182967,66.42597048604726,13021.324362087369,2040.2640191960368,1200.0,17923.579932193115,15274.337362352855,1886.0443911296397,529.1815317340674
74,2025-03-16,69129.28713296753,70883.28476128058,72.33341541272,2467.3539579661974,42946.96054727822,4582.394706105088,960.0348396419839,1920.0696792839678,3622.3598664631036,163.35195214928711,46732.67236589061,1200.0,1956.5590802155393,23454.28480631471,18317.06752092093,6994.089799526762,2487.499741677013
75,2025-03-17,65180.56401086181,62991.64769972114,197.21243550532648,1173.9782719321702,38855.93593635172,4295.225386342079,1564.5072674577295,3129.014534915459,2730.7181188843497,992.951763445184,42579.60581868125,1956.5590802155393,1928.1719036949173,22012.099414892255,17855.348984931286,9537.358334978982,2996.2490629050894
76,2025-03-18,73553.01775637688,67200.28278315937,0.0,1893.6172161473137,45920.33377051782,2398.369760406081,3025.9946199804417,6051.989239960883,-627.6248595743609,0.0,45292.70891094346,1928.1719036949173,1856.948415356092,22341.096525528148,18160.389325182747,10087.420965985435,3825.4512067824685
77,2025-03-19,60506.98303094666,67027.45730757114,0.0,2776.1202120158073,37007.48385430021,6150.723703355343,48.73274387264949,97.46548774529899,6101.990959482694,0.0,43109.4748137829,1856.948415356092,2316.193363224083,23013.401013021827,18227.534367466495,6717.334021905406,2098.9739783244304
78,2025-03-20,69440.35092204172,67169.0153520745,201.86693652504658,791.3896903313439,43015.61895568465,5917.482944958553,2670.4030253366345,5340.806050673269,3247.0799196219195,1024.4338597820336,47287.1327350886,2316.193363224083,2363.291793929313,22779.69575772016,18409.16497611862,12791.509042727619,4642.897340322819
79,2025-03-21,28840.934682658786,29736.829649140953,0.0,15025.036641686878,11119.502164394438,1728.175758269493,246.02444959882604,492.0488991976521,1482.1513086706668,0.0,12601.653473065106,2363.291793929313,1603.199093980192,17696.904846008518,15018.57635522111,2413.8454651927796,822.083035688657
80,2025-03-22,30976.188566040462,31357.15015065529,0.0,11520.684211942847,12037.107567411203,792.374396861444,114.5180630920733,229.0361261841466,677.8563337693707,0.0,12714.963901180574,1603.199093980192,2112.0605735330196,18406.794072534554,14451.527867155442,1012.0973741154116,378.64286204588797
81,2025-03-23,69423.79979413399,65253.42720174844,0.0,2267.7537101391144,42227.36365698947,1788.838614919915,1823.8212854805834,3647.6425709611667,-34.98267056066834,0.0,42192.380986428805,2112.0605735330196,2111.655261709678,22191.148187282477,17975.19481233981,6474.39413636137,2420.1008237872215
82,2025-03-24,66190.90578272301,65086.831575195734,0.0,2756.464716859106,39997.436807811246,3695.799689292028,1270.1322315157158,2540.2644630314317,2425.6674577763115,0.0,42423.10426558756,2111.655261709678,2036.453691101679,23155.532571318465,18823.662796315155,7048.745717865464,2502.0654612797252
83,2025-03-25,73114.83881838356,65428.19393421286,0.0,870.7463337198835,44844.167428775356,2057.4331926500486,3112.3322999432567,6224.664599886513,-1054.8991072932076,0.0,43789.268321482145,2036.453691101679,1454.8863927646441,21740.70238068237,18133.37949685605,10798.57057446272,3798.1433641599397
84,2025-03-26,63065.94507224579,60826.45032107374,0.0,977.1061889727736,38310.60512682522,1820.9427107209506,1225.6303953103923,2451.2607906207845,595.3123154105583,0.0,38905.917442235776,1454.8863927646441,1552.9615828532917,21939.587338708025,17682.798073273727,5304.696660919643,1832.6112988840423
85,2025-03-27,67419.62679228256,64544.5858937413,356.47813773283764,1064.2341028490869,40566.02272461816,2831.620346690827,1838.984374643093,3677.968749286186,992.635972047734,1868.69799659016,43427.35669325606,1552.9615828532917,2342.494807097313,23206.63487792339,18086.794349298332,7512.608863741203,2782.857823540035
86,2025-03-28,29597.834073452254,29491.20523522101,0.0,15696.038714997929,11429.035278765836,454.1264062499963,166.7667173486935,333.533434697387,287.35968890130283,0.0,11716.394967667138,2342.494807097313,1889.8475380421735,17792.99103003177,14819.705276475357,847.4689070905437,318.14218609869226
87,2025-03-29,28508.51140355899,28832.42854869691,0.0,18584.418504762183,11122.169901646495,497.89369022091216,68.52788864466768,137.05577728933537,429.36580157624445,0.0,11551.53570322274,1889.8475380421735,1386.9442450485142,15754.80960155624,13214.00874095485,742.4759682395947,234.4924520516384
88,2025-03-30,65565.43675474537,60009.92267786569,126.97737003157718,399.45758746314596,38650.915084416534,359.02771867621794,1727.5497333481726,3455.099466696345,-1368.5220146719548,695.1949232921783,37977.58799303676,1386.9442450485142,1315.9402097218554,23451.191538042745,19059.368777608615,6118.373663020707,1847.2256395735785
89,2025-03-31,57599.12617998006,62140.959251849956,0.0,645.9219695538129,34949.06413327332,9133.654597691868,2037.2932128314033,4074.5864256628065,7096.361384860464,0.0,42045.425518133794,1315.9402097218554,1577.579228818534,22674.593061977932,18130.94526301512,15546.270389769412,5081.8447453953595
90,2025-04-01,71312.35839292745,66610.60399549008,0.0,1877.3995187312955,43792.814542784436,3478.3903450788594,2512.5329101340976,5025.065820268195,965.8574349447617,0.0,44758.671977729195,1577.579228818534,2179.335220413348,20961.960882404095,16437.607922311985,10768.076694468442,3671.9963584937177
91,2025-04-02,66282.56375244632,64747.134722242365,47.27135552345021,1095.1219478211544,40427.01344743978,3617.4627704760383,1528.2834950003926,3056.566990000785,2089.179275475646,295.63475762759106,42811.827480543005,2179.335220413348,1600.7132127715909,19919.518614853943,16655.56988490928,8709.975909448287,2734.1044184924053
92,2025-04-03,68390.42971356216,62772.39174152017,0.0,1540.6195780996036,41560.493670358446,1410.4846675580475,2061.4893618305364,4122.978723661073,-651.0046942724889,0.0,40909.48897608596,1600.7132127715909,2671.5416926334974,23181.559288832592,17813.317392078683,7504.9062793124995,2531.6509176832187
93,2025-04-04,26470.530741157374,26640.839885123958,0.0,18305.075260366328,10231.980111353965,374.79271198833317,72.44094144424886,144.88188288849773,302.35177054408433,0.0,10534.33188189805,2671.5416926334974,1674.5442227813594,14748.737355918744,12843.774981161107,608.966741503996,197.3718454403599
94,2025-04-05,27558.348995585256,28639.03415907654,0.0,13381.022661672083,10687.029894281477,2141.306242312459,277.96146436425045,555.9229287285009,1863.3447779482083,0.0,12550.374672229686,1674.5442227813594,1944.5651193552608,15636.198458708455,12422.30194463734,2665.430340093353,991.7302118017367
95,2025-04-06,64415.747027313315,58841.560896661336,84.78515609091608,888.2614439782392,38013.59703082076,1209.1375513864962,1697.152801743787,3394.305603487574,-488.0152503572908,353.1013763258094,37878.68315678928,1944.5651193552608,1498.422991671702,21208.08556327659,17580.07722116924,7377.267208226071,2100.1986522059524
96,2025-04-07,57452.794483288635,58036.71678768387,0.0,463.08245575245496,33788.782668190965,4423.506468704663,1090.560933127826,2181.121866255652,3332.9455355768378,0.0,37121.7282037678,1498.422991671702,1478.9758450891868,22886.407792222897,18555.49274362481,7236.326280320577,2565.0630893627135
97,2025-04-08,67117.0168269664,60128.28601554324,0.0,1413.7490951437117,40111.81387531996,1370.8974767617267,2385.7752574052893,4771.5505148105785,-1014.8777806435628,0.0,39096.93609467639,1478.9758450891868,1618.4624206220446,22293.712556596256,17932.369252863395,8555.811174530223,2842.741082992531
98,2025-04-09,64807.8727750856,65272.57876224525,0.0,1634.827170496268,38989.86339856974,1551.3644098420864,242.82989513730777,485.65979027461555,1308.5345147047788,0.0,40298.397913274515,1618.4624206220446,1951.607878456262,22124.26138437639,17620.82080929408,2042.3937982550663,759.95136508467
99,2025-04-10,62589.95188648073,60189.11573513076,0.0,1111.2169514965753,37694.89940688279,2732.612843351654,1757.8401318176925,3515.680263635385,974.7727115339612,0.0,38669.672118416755,1951.607878456262,2327.804870736415,22519.38731885289,17902.126435218703,6882.852089231067,2668.711079601577
100,2025-04-11,26040.902709576574,27107.57385723223,0.0,19380.26825383012,9800.195881618321,1989.9698290853623,255.90278515512102,511.80557031024205,1734.0670439302414,0.0,11534.262925548564,2327.804870736415,1489.0789520763856,16660.572439628806,14249.917002893359,2669.5147754431673,919.2260615169084
101,2025-04-12,28998.734958694808,28117.72408941389,0.0,15576.759879747264,10790.84221395221,291.00143909190854,329.70345696030836,659.4069139206167,-38.70201786839982,0.0,10752.14019608381,1489.0789520763856,1747.9815150740937,17277.84922615099,13762.045566484367,1458.3445858109153,426.7039366576112
102,2025-04-13,58628.15229890997,59264.078657471255,0.0,463.7819270583225,34919.01859972841,3003.1020646130028,464.6073318306326,929.2146636612651,2538.49473278237,0.0,37457.51333251078,1747.9815150740937,2165.7704432760142,21831.201114199306,17307.26286711971,3293.8843081940204,1465.6413533683003
