day,date,G0,G,R,W,base,increase,cancel,refund,adjustment,emergency,total,S0,Send,C,D,absolute_adjustment,surcharge
40,2025-02-10,94231.24279505611,82273.83446244564,0.0,4263.399196609208,67706.3001756805,14.37570007874591,5063.091179879169,10126.182359758339,-5048.715479800424,0.0,62657.58469588007,4424.974956296757,4464.546137041373,19200.96642017338,15517.168737670288,11972.476016051252,5067.8830799054185
41,2025-02-11,94542.33744300195,82335.63166262364,0.0,3703.7238507192073,68630.30393244732,4.930488299027903,5542.030525808489,11084.061051616978,-5537.100037509461,0.0,63093.203894937855,4464.546137041373,4060.2479767761465,19869.363277946275,16458.052599375187,12222.810592722031,5543.674021908165
42,2025-02-12,92804.34822370225,81219.74852363137,0.0,2342.9136508317442,66345.88126171037,1484.166654459982,5450.339300774356,10900.678601548712,-3966.172646314374,0.0,62379.708615396,4060.2479767761465,3705.0486249014994,20683.04292712359,17072.944187657296,14058.210082483009,5945.061518927685
43,2025-02-13,87726.79493489434,78289.108685619,0.0,3559.2999399746336,60773.699833019804,804.7902476861088,3960.412161894413,7920.824323788826,-3155.6219142083046,0.0,57618.0779188115,3705.0486249014994,3206.4912470036575,20258.059837293433,16857.730108315736,10847.456568038822,4228.675577789783
44,2025-02-14,45672.98333811348,40278.511237593004,0.0,7227.154065135451,19538.28505785986,875.0606801453631,1456.1740263201896,2912.348052640379,-581.1133461748263,0.0,18957.17171168503,3206.4912470036575,2873.7229114366373,18679.19398842742,15429.638632636537,7115.861038185046,1747.8609197019773
45,2025-02-15,45135.21390602777,40529.03868033555,0.0,7958.482540640891,20223.440350436198,0.0,1229.0601501034728,2458.1203002069456,-1229.0601501034728,0.0,18994.380200332726,2873.7229114366373,2674.7893325511723,18260.554003639885,14970.088963945225,4606.175225692221,1229.0601501034728
46,2025-02-16,92878.95405004543,80943.25317537211,0.0,1720.0564046113652,66018.89289345714,0.0,5296.338921244772,10592.677842489544,-5296.338921244772,0.0,60722.553972212365,2674.7893325511723,2341.1897016676503,21821.354413452253,17975.53674269149,11935.700874673304,5296.338921244772
47,2025-02-17,93929.90843367524,78894.99340608667,0.0,2599.9699285516417,66426.58141966595,0.0,6317.817107127615,12635.63421425523,-6317.817107127615,0.0,60108.76431253833,2341.1897016676503,3628.448217326691,20803.30340408009,15692.143093211733,15034.915027588584,6317.817107127615
48,2025-02-18,83828.22089312717,78603.83673502508,0.0,2807.914541463651,58593.635684844296,81.16183942458618,1990.4389580743932,3980.8779161487864,-1909.277118649807,0.0,56684.358566194496,3628.448217326691,3957.201263931212,17940.29825412655,14235.76384389844,5432.571510736654,2017.4929045492552
49,2025-02-19,82716.11237583196,78610.29985223102,47.7231746608029,1356.2221290563746,57362.65784555307,473.5384364415504,1743.4260706616942,3486.8521413233884,-1269.8876342201438,258.8301382725606,56351.600349605484,3957.201263931212,4306.363273974544,21622.25108138482,17199.7775668827,4865.575706761394,1901.2722161422107
50,2025-02-20,85799.59404028364,77728.70946426585,66.51936057122884,2180.306873219174,59290.03137371449,1898.815400665212,3882.4103736999505,7764.820747399901,-1983.5949730347384,364.556542515345,57670.9929431951,4306.363273974544,4823.432464846978,21875.926034207274,17254.13781592271,10782.301918857152,4515.3488405883545
51,2025-02-21,37911.88467298567,36001.276547305526,0.0,9500.96556262296,16441.00817461715,615.1341473635858,833.6984330835672,1667.3968661671345,-218.5642857199814,0.0,16222.443888897167,4823.432464846978,2435.087051051866,16260.841177709639,15320.792226360405,2965.431647084856,1038.7431488714292
52,2025-02-22,42194.896414656476,37893.84975726546,0.0,6376.133363056147,18405.904793565416,214.39838496483338,1215.9038836595312,2431.8077673190623,-1001.5054986946977,0.0,17404.399294870716,2435.087051051866,2482.7518696385546,19105.553548147145,15432.600037271171,4599.086553408585,1287.3700119811424
53,2025-02-23,85328.24624618606,77021.71626802218,0.0,801.8685979814138,58600.448292823035,693.3298280928611,3623.3935275771255,7246.787055154251,-2930.0636994842644,0.0,55670.38459333877,2482.7518696385546,3028.9210018152944,22086.535619728256,17398.54163302082,9617.166553829138,3854.5034702747457
54,2025-02-24,82551.22737279537,74032.4670341746,77.71680000000015,1675.7327611535736,56600.905740195536,153.91000543632148,3566.008056499036,7132.016112998072,-3412.098051062714,396.4653396000008,53585.27302873282,3028.9210018152944,3307.1709142609884,20952.592290280187,16721.174833925823,9007.327996045107,3617.3113916444763
55,2025-02-25,85210.35171296308,71247.24877934699,31.095000000000027,2421.786468214668,57702.782648113796,70.18287469603702,5439.828591652831,10879.657183305662,-5369.645716956794,159.57954000000012,52492.716471157,3307.1709142609884,2668.9249269313386,18998.18666524049,15962.952587441487,14190.619461649118,5463.222883218177
56,2025-02-26,72535.50618972725,73854.76569348242,0.0,1323.667931041437,47419.36159557915,1613.3808127831535,55.57908530927482,111.15817061854963,1557.8017274738788,0.0,48977.16332305303,2668.9249269313386,2068.551862198124,22403.081512460754,18686.831783353104,1597.8595059828203,593.372689570326
57,2025-02-27,73029.137108817,71523.95971969998,844.1221631306917,836.047677396707,46589.91804360525,560.1199297741033,765.5998986520369,1531.1997973040739,-205.47996887793352,5505.642810077012,51890.08088480433,2068.551862198124,2293.0999253009277,23017.66709811287,18442.2170926789,2530.5354040960838,952.3065419100712
58,2025-02-28,33887.836811958965,33765.59326591803,0.0,7125.220070819256,13703.565263944614,470.56543358084014,189.6515961660133,379.3031923320266,280.91383741482684,0.0,13984.47910135944,2293.0999253009277,2091.3533012097264,18575.534772530846,15227.755127432069,1091.6404866503456,346.50674069295997
59,2025-03-01,37215.19465742013,35525.29321599775,0.0,8533.852773076018,14790.589808120738,967.6387499113125,489.68108575568186,979.3621715113637,477.9576641556306,0.0,15268.547472276367,2091.3533012097264,1958.1983598293123,18171.126088582972,14838.45157899458,3397.0348511909224,812.2273357261193
60,2025-03-02,81747.07938983347,77756.004648212,894.4986454383953,599.6498941411148,54281.67727631074,0.0,1954.9275820286718,3909.8551640573437,-1954.9275820286718,5398.007447796706,57724.75714207877,1958.1983598293123,2981.287383927159,25114.559006076553,19422.01267323394,3991.0747416214763,1954.9275820286718
61,2025-03-03,82265.92787011786,75330.89006216382,402.73943028051855,559.7374814904207,55783.73625278291,0.0,2831.418089359666,5662.836178719332,-2831.418089359666,2374.672879761893,55326.99104318514,2981.287383927159,1924.0596406220614,21622.370245237857,18465.62486761726,6935.037807954031,2831.418089359666
62,2025-03-04,74606.31603507776,72946.36461144115,417.33650600519445,502.41659716194135,48700.279339947585,6.098722952804819,707.8271585904617,1415.6543171809235,-701.728435637657,2346.0589326151617,50344.60983692508,1924.0596406220614,1200.0,22702.52770268907,19040.701115738,1683.7252559849403,709.8600662413967
63,2025-03-05,78441.90759752953,70178.89923828926,1402.3949466227825,1167.2483139655606,50345.70247202508,106.88549606627522,3304.8279105155334,6609.655821031067,-3197.942414449258,9119.866143165164,56267.626200740975,1200.0,1284.0499244618613,22146.994327706,17863.420473426184,8611.637832142611,3340.456409204292
64,2025-03-06,73913.2015149887,72465.27647231713,0.0,537.5427879678367,47188.53437999548,49.398538099399026,663.9498331516734,1327.8996663033467,-614.5512950522743,0.0,46573.983084943204,1284.0499244618613,2786.924705937146,24392.06446151688,18404.98491050092,1621.9782568847536,680.4160125181397
65,2025-03-07,33620.28467512333,31395.51125388015,135.06766721624564,8699.560492136734,13834.656466261975,0.0,726.0376153064278,1452.0752306128556,-726.0376153064278,568.144872836411,13676.763723791957,2786.924705937146,1279.963387075708,17184.20043474541,15275.467539119076,2224.773421243176,726.0376153064278
66,2025-03-08,31717.186142718747,32368.64070848959,0.0,9075.041686241853,12701.564057986867,1067.4556536915209,126.91723647799068,253.83447295598137,940.5384172135301,0.0,13642.102475200398,1279.963387075708,1841.5914677797496,19605.23280498653,15374.773299405453,1437.1016879286717,482.73578770849764
67,2025-03-09,72807.42934253946,68765.34488702397,0.0,1084.9950835918607,45669.85033241214,5720.590639287834,2942.621886326709,5885.243772653418,2777.9687529611247,0.0,48447.81908537326,1841.5914677797496,1917.1221894357482,22520.2479154827,18173.42316205059,13291.722834643828,4849.485432755988
68,2025-03-10,71057.13279342282,73422.58713732178,0.0,1058.5960471564663,45863.68909370376,3438.4012944051215,105.14551532408095,210.2910306481619,3333.2557790810406,0.0,49196.9448727848,1917.1221894357482,1918.7123102416595,22739.413323368408,18417.49368320308,3017.5031383313926,1251.2792801257883
69,2025-03-11,62745.45634085829,69750.25480130762,0.0,1455.2121471420037,39634.86454850012,9751.302396053068,1058.6032965118343,2117.2065930236686,8692.699099541234,0.0,48327.56364804135,1918.7123102416595,1991.6252197889096,22581.59071354263,18225.466859377007,12355.69963752545,4309.037428529524
70,2025-03-12,72139.87742241976,67660.0366806695,0.0,1279.6952632001958,44973.81842985247,5265.954625574912,2964.6448696115563,5929.2897392231125,2301.309755963356,0.0,47275.12818581583,1991.6252197889096,1718.5757140239787,22055.533101707435,18110.726367571457,12863.916783627337,4719.963078136527
71,2025-03-13,71882.90701655723,74513.93283173248,41.43985562570265,2246.591909430491,45206.8395171211,3870.484372880388,184.52787143648277,369.05574287296554,3685.956501443905,266.4997115288937,49159.2957300939,1718.5757140239787,2098.599056498332,23269.167121232134,18506.004359971106,3880.6957301910807,1474.6893290632788
72,2025-03-14,30301.238701657458,30908.602861542277,0.0,11228.126926838824,11677.416908296018,828.7553522228825,62.7704950419546,125.5409900839092,765.984857180928,0.0,12443.401765476945,2098.599056498332,2130.000055710002,19067.31080041904,15416.260849048918,1046.4301234893626,339.02227911624874
73,2025-03-15,30084.088227119075,30745.77814812963,4.9168767843763135,7271.762033992054,11974.021285733064,1108.3675943642731,149.04699487504396,298.0939897500879,959.3205994892292,11.923426202112559,12945.265311424406,2130.000055710002,1200.0,17851.620479268182,15296.81263834623,1858.2971368168314,518.502859663135
74,2025-03-16,69129.28713296753,70718.31405435655,72.33341541272,2464.0665859471424,42946.96054727822,4350.022118392323,960.0348396419839,1920.0696792839678,3389.987278750339,163.35195214928711,46500.29977817785,1200.0,1790.73233486831,23388.814995301713,18413.28104481291,6829.11909260273,2410.0422124394245
75,2025-03-17,65364.81595013651,63289.172550953255,247.6472648971679,1236.2442950868908,38932.856082432394,4233.321303155204,1483.951182176887,2967.902364353774,2749.3701209783167,1252.7163522278634,42934.942555638576,1790.73233486831,2040.0005338785083,22200.540570110617,17758.09648268042,9299.554980078754,2895.058283228622
76,2025-03-18,73428.76372283956,67210.48270687964,0.0,1893.6172161473137,45868.35830828916,2398.369760406081,2947.1787454982473,5894.357490996495,-548.808985092167,0.0,45319.54932319699,2040.0005338785083,1992.606986455118,22281.90166708804,18090.994543022367,9952.96700872784,3746.635332300274
77,2025-03-19,60356.25128528108,66899.80367346751,0.0,2776.1202120158073,36942.895301282515,6123.388091173154,8.236873657209557,16.473747314419114,6115.151217515945,0.0,43058.04651879846,1992.606986455118,2337.1423648083905,22884.900899651457,18226.68788819974,6607.602727667077,2049.366237381594
78,2025-03-20,69417.07425361472,67450.36625665778,201.86693652504658,792.787166743308,43005.44006858152,5917.482944958553,2482.230677169494,4964.461354338988,3435.2522677890593,1024.4338597820336,47465.12619615261,2337.1423648083905,2681.5227296498742,22844.95727060803,18194.473060835164,12486.881469717326,4454.724992155678
79,2025-03-21,28554.526840510283,29613.31837706976,0.0,15025.036641686878,11010.294854183212,1728.1757582694945,188.61080877674937,377.22161755349873,1539.5649494927452,0.0,12549.859803675958,2681.5227296498742,1763.9080144548227,17793.002433640868,15238.185214924652,2250.948895115467,764.6693948665809
80,2025-03-22,30831.550537613297,31332.021393649396,0.0,11525.999029589337,11982.36207365152,792.374396861444,65.57964001017679,131.15928002035358,726.7947568512673,0.0,12709.156830502787,1763.9080144548227,2224.4065013410054,18475.652592258724,14550.829961532,892.5881026941422,329.70443896399144
81,2025-03-23,69298.97098545845,64445.90567238684,27.8902643029852,2267.7537101391144,42174.286447540624,737.4814380357318,1823.8212854805834,3647.6425709611667,-1086.3398474448513,167.6706193584722,41255.617219454245,2224.4065013410054,1451.5156741955104,21746.96765428945,18310.645544405397,5791.70141567531,2069.6484314924937
82,2025-03-24,66924.39421329432,65538.42435482949,0.0,2758.8522610499676,40308.04711543561,3307.1822916736764,1269.3427124338216,2538.685424867643,2037.8395792398546,0.0,42345.886694675464,1451.5156741955104,1751.6130182242669,23742.038951685856,18960.963941239665,6762.98224533872,2371.7368096583805
83,2025-03-25,73431.32845491402,65528.80292774493,40.84038798278057,870.7463337198835,44975.15295472108,1704.5969809700955,3113.7931328970344,6227.586265794069,-1409.196151926939,215.59688084218826,43781.55368363634,1751.6130182242669,1274.584247482643,21989.990310571728,18241.218045230562,10589.601027638324,3681.992126553733
84,2025-03-26,63266.28078922579,60984.63886278651,0.0,977.1061889727736,38394.52575866815,1761.1837022104728,1225.6303953103923,2451.2607906207845,535.5533069000808,0.0,38930.07906556823,1274.584247482643,1513.8172405342268,22103.516386319243,17688.53857917217,5262.549485652416,1812.6916293805498
85,2025-03-27,67463.12050597042,64475.65958064,356.47813773283764,1064.2341028490869,40584.39881865128,2668.4280051708834,1838.984374643093,3677.968749286186,829.4436305277904,1868.69799659016,43282.540445769235,1513.8172405342268,2229.7107839647556,23192.684349664647,18141.770134140894,7400.1888369520475,2728.4603763667205
86,2025-03-28,29723.14965471065,29528.32583400987,0.0,15696.038714997929,11469.1738594429,354.03744159651114,166.7667173486935,333.533434697387,187.27072424781767,0.0,11656.444583690718,2229.7107839647556,1800.4184583495028,17877.733923152642,14867.327570807367,759.2739246210106,284.7791978808639
87,2025-03-29,28605.51468014244,28983.406616942855,0.0,18587.00454440914,11154.182343817905,497.89369022091216,48.29886735993357,96.59773471986713,449.5948228609785,0.0,11603.777166678883,1800.4184583495028,1442.8147894718168,15847.558901001565,13158.366011801183,688.501176577099,214.2634307669043
88,2025-03-30,65503.358372052804,60343.03746538618,79.18585844823795,399.45758746314596,38624.271042564884,359.02771867621794,1484.0291693206914,2968.0583386413828,-1125.0014506444734,390.0185211937779,37889.288113114184,1442.8147894718168,1690.0064024245712,23445.650445862077,18768.504409490808,5723.1804928076635,1603.7050755460973
89,2025-03-31,57183.497076977044,62036.90224930977,0.0,645.9219695538129,34777.11837336098,9133.654597691868,1854.231663562301,3708.463327124602,7279.422934129567,0.0,42056.54130749055,1690.0064024245712,1904.2204923351937,22351.56902896359,17911.978232540954,15234.69828930657,4898.783196126256
90,2025-04-01,70949.42365568673,65723.81584522576,0.0,1782.4084008115765,43634.731472227526,2824.169002800745,2535.0264280418196,5070.052856083639,289.14257475892555,0.0,43923.87404698645,1904.2204923351937,1742.1944611748813,20412.522925220033,16679.96699747251,10418.7607627851,3476.4160956420687
91,2025-04-02,66768.27570715574,65162.57217807557,66.83677335491006,1095.1219478211544,40634.86525004094,3512.414274062256,1528.2834950003926,3056.566990000785,1984.130779061863,409.30005251945704,43028.29608162226,1742.1944611748813,1551.815352234165,20369.96211397887,16671.010510369535,8639.701410572094,2699.0882530211447
92,2025-04-03,68444.76066971486,62472.10623113502,0.0,1540.6195780996056,41583.692988635645,808.9080268756172,2061.489361830535,4122.97872366107,-1252.581334954918,0.0,40331.111653680724,1551.815352234165,2298.5600186237757,23136.24308746365,18068.286701094905,7150.289812774637,2331.1253707890737
93,2025-04-04,26832.646705307423,27021.82636785096,0.0,18305.075260366328,10356.559036583112,373.8312541617063,64.08133709949384,128.16267419898767,309.7499170622125,0.0,10666.308953645326,2298.5600186237757,1696.1086248975573,14885.026904411765,12599.078046927129,584.4389247415346,188.6917551533959
94,2025-04-05,27538.941033680683,27694.12836828667,336.22014516544874,13381.022661672083,10679.619934426311,923.2486511589522,277.96146436425045,555.9229287285009,645.2871867947017,1397.7630988885655,12722.670220109578,1696.1086248975573,1318.798367182623,15498.895265211275,12893.684396764576,1739.9325112080655,585.7110147505678
95,2025-04-06,65111.04341861625,59608.72867269936,16.334341632647217,888.2614439782392,38319.575404001036,1209.1375513864962,1652.2348417309388,3304.4696834618776,-443.0972903444426,62.93621831058972,37939.414331967186,1318.798367182623,1498.422991671702,21921.384956036563,17594.659652349445,7305.395823490964,2055.280692193104
96,2025-04-07,57452.794483288635,57905.047937107665,0.0,463.08245575245496,33788.782668190965,4239.630451813011,1090.560933127826,2181.121866255652,3149.0695186851854,0.0,36937.85218687615,1498.422991671702,1332.6771222267384,22886.407792222897,18687.161594201018,7104.657429744374,2503.7710837321624
97,2025-04-08,67279.57096348025,59606.58374897435,374.27795531361085,1413.7490951437117,40179.35511904146,136.10349503059152,2385.7752574052893,4771.5505148105785,-2249.6717623746977,2389.633094309838,40319.31645097659,1332.6771222267384,1305.446488410215,22307.50822585506,18093.589233377472,7871.554771447511,2431.143089082153
98,2025-04-09,65155.66825532097,65162.12391166799,0.0,1634.8271704962722,39134.12896377137,822.7704845981527,242.82989513730777,485.65979027461555,579.9405894608451,0.0,39714.06955323221,1305.446488410215,1488.0355693560964,22256.08185080927,17863.09612630422,1584.1434674424456,517.0867233366921
99,2025-04-10,63024.05911018845,59891.382719621775,633.5229746534129,1061.0434740144715,37911.49715574409,1529.3006208225843,1767.7838180609106,3535.567636121821,-238.48319723832628,3732.87300231317,41405.886960818934,1488.0355693560964,2274.3707210212624,22608.01412506355,17604.78980480283,6251.358804978583,2277.550691668439
100,2025-04-11,26100.273987037854,26550.770453163852,331.45467025411665,19380.26825383012,9819.236250300153,1207.7080309304229,255.90278515512102,511.80557031024205,951.8052457753017,1447.9390398699948,12218.98053594545,2274.3707210212624,1205.9213619969787,16562.690137068632,14377.383434147448,2053.3400939135086,658.4721287985953
101,2025-04-12,29254.217719331748,28521.42682948531,0.0,15570.30064694897,10884.423399689123,291.00143909190854,279.59150934312686,559.1830186862537,11.409929748781678,0.0,10895.833329437904,1205.9213619969787,1901.273489388826,17369.203778335155,13443.238145798814,1310.124606376431,376.59198904042967
102,2025-04-13,58457.827883004706,57817.0841052507,595.6168397151946,459.4582266534792,34844.68835633794,799.5336610835475,464.6073318306326,929.2146636612651,334.9263292529149,3709.0978460086994,38888.71253159955,1901.273489388826,1441.7150165641285,21528.87821327006,17851.99397829098,2017.214171878728,731.1185521918151
