day,date,G0,G,R,W,base,increase,cancel,refund,adjustment,emergency,total,S0,Send,C,D,absolute_adjustment,surcharge
57,2025-02-27,71931.01628040087,71046.70528172667,161.2959431071491,741.747774706591,46665.72769049457,1859.8733681119652,803.2891168200916,1606.5782336401833,1056.5842512918737,982.3643037290867,48704.67624551553,2390.093505617251,1672.6516221791223,21870.35234327134,18360.6830931441,3268.9437400795073,1423.2469061907464
58,2025-02-28,33778.15388669007,33627.48321943383,0.0,7167.249305454779,14039.016574435886,545.4807519003822,241.896775847674,483.793551695348,303.5839760527082,0.0,14342.600550488594,1672.6516221791223,1504.7643857884375,17467.04671963514,14299.406355656081,1261.1678894401366,423.72369314780144
59,2025-03-01,37462.98485118793,37240.33072587916,0.0,10165.392097761265,15304.560176182507,999.7384755177652,387.5620493099751,775.1240986199502,612.1764262077902,0.0,15916.736602390296,1504.7643857884375,1768.401475473839,16731.049021408966,13314.876326624395,1877.0203693363064,720.8082078158969
60,2025-03-02,79724.99300540065,78054.09925648927,0.0,658.3259322821427,53607.73340607282,3427.3125576245257,1808.8110574235072,3617.6221148470145,1618.5015002010182,0.0,55226.234906273836,1768.401475473839,2386.4379625668003,23585.43904819371,18547.97279065324,6114.094862319947,2951.248576631682
61,2025-03-03,82288.22056402046,76146.26604651233,40.022661757402915,881.5554396289274,55415.70650265208,1461.832926258785,2982.5606000264183,5965.121200052837,-1520.7276737676339,210.45916685130325,54105.437995735745,2386.4379625668003,1308.9139406419747,22407.14871073591,19119.562075428432,7914.556585616177,3469.8382421126803
62,2025-03-04,74955.06932275888,74064.82679771789,0.0,456.67462011679595,49251.92661260961,1341.1941402838863,716.8801069702612,1433.7602139405224,624.314033313625,0.0,49876.24064592324,1308.9139406419747,1597.4124043402912,21837.08224704882,17428.388002781052,2469.1210005871635,1163.9448203982233
63,2025-03-05,78663.93902543138,71853.44464410299,3.331633333333457,1180.416633245719,50792.13253287083,2982.0987258963737,3279.0947104146044,6558.189420829209,-296.9959845182311,16.901375900000627,50512.0379242526,1597.4124043402912,2076.3789691727425,21656.935364077515,17111.047736553577,10053.77714382603,4273.127619046729
64,2025-03-06,72190.57487286365,71187.78615546542,0.0,904.1475724803265,46593.30340374838,1151.246499150514,681.2993407819949,1362.5986815639899,469.947158368519,0.0,47063.2505621169,2076.3789691727425,2281.380161322606,21886.754614299476,17543.7701646477,2312.4661347590436,1065.0481738321664
65,2025-03-07,34269.731918565885,32578.57459650253,0.0,8712.08560652206,14504.580493715624,659.1743827011076,723.3463639090317,1446.6927278180633,-64.17198120792409,0.0,14440.4085125077,2281.380161322606,2188.519322459984,15935.67479801839,12991.471341371252,2659.2357898831006,943.0711581427342
66,2025-03-08,30660.218771452426,30957.14901532417,0.0,8887.570130692444,12841.008784337388,912.0255030343905,219.19780192210095,438.3956038442019,692.8277011122894,0.0,13533.836485449678,2188.519322459984,2166.3221864774864,15928.509422891104,12922.070054926044,1522.6205168056445,523.2063029335644
67,2025-03-09,72576.48862987543,67812.97992157465,102.52905430971873,1063.3929653618297,45844.06254958669,5100.133931626347,3200.1086020973753,6400.217204194751,1900.0253295289713,675.5639388467367,48419.6518179624,2166.3221864774864,1368.8115333323806,22296.58183343753,18777.990872914997,13397.751605424215,4900.153245972824
68,2025-03-10,71671.2238672516,73906.47868069404,0.0,985.6513654857828,46396.7950831119,3704.2755680457512,221.30111889106513,442.60223778213026,3482.974449154686,0.0,49879.76953226659,1368.8115333323806,1997.9782190759279,22697.3992002056,17818.64333499734,3335.578179049046,1456.0596415729822
69,2025-03-11,62420.35068373753,69628.53972995756,0.0,1299.1744329319931,39995.97670304525,10049.190829291478,1084.0957500869608,2168.1915001739217,8965.095079204517,0.0,48961.07178224977,1997.9782190759279,2202.868219077473,22137.08156328514,17746.635066259572,12847.890618736998,4433.826026517453
70,2025-03-12,71900.34637915474,67150.16322145378,0.0,1081.2779490271241,45330.4200643149,5081.679925215511,3013.1185236000774,6026.237047200155,2068.561401615433,0.0,47398.98146593033,2202.868219077473,1743.7962633414752,21297.44920660916,17664.098617515825,13005.579063900279,4707.011832005248
71,2025-03-13,71203.20310420338,73467.17409421892,345.2787078611258,2232.0346889253333,45441.800620957234,3405.005127566767,159.47847501304403,318.95695002608807,3245.5266525537227,1850.8719024414522,50538.1991759524,1743.7962633414752,1447.9609493552284,22637.115153029812,18602.315056541767,3347.0797257437025,1294.4801842019665
72,2025-03-14,30333.872731595893,30820.44676871663,0.0,11228.96288052795,12388.11821740066,853.9624359856064,118.06009765402317,236.12019530804633,735.9023383315832,0.0,13124.020555732242,1447.9609493552284,2024.651767452666,16015.979834566575,12453.92192971123,1184.676159267614,402.71424298255863
73,2025-03-15,29668.496600074384,30277.654395520603,36.22888764827358,7231.469270407332,12265.429936236433,976.3098610352945,133.07156619941432,266.14313239882864,843.2382948358802,87.85505254706342,13196.523283619375,2024.651767452666,1200.0,15265.660281415485,13107.37141865394,1629.6849428594824,458.50818654451245
74,2025-03-16,68981.9311005919,70774.32925038713,26.081515326457065,2430.65716901289,43180.37025961989,4674.06479148682,968.576391854445,1937.15278370889,3705.488399632375,64.7609740420542,46950.61963329432,1200.0,1937.849695738551,22919.168090540436,17900.461427173064,7072.733712974972,2526.597989016718
75,2025-03-17,65259.489913482525,63045.69020816889,138.53853141337964,1117.9914566097095,39158.05522538425,4357.132920823176,1583.9398552883022,3167.8797105766043,2773.193065534874,690.7518204196118,42622.000111338726,1937.849695738551,1952.8406620301841,22076.915684088177,17868.809834448955,9648.74981849017,3036.3174955626946
76,2025-03-18,73577.01336184022,67049.67334450615,0.0,1897.5445999501849,46387.412279323515,2415.2322097422643,3085.4286530459894,6170.857306091979,-670.1964433037247,0.0,45717.21583601979,1952.8406620301841,1850.6406237455158,21674.475854450087,17648.305476560778,10241.387697846945,3890.5060562934113
77,2025-03-19,60254.18222862994,66821.90961889959,0.0,2812.187784903638,37262.35947064562,6250.028749048199,0.9832756706526448,1.9665513413052895,6249.045473377546,0.0,43511.40494402317,1850.6406237455158,2316.2303531359776,21711.687513392342,17167.43612939638,6570.940184488413,2084.326192020052
78,2025-03-20,68520.87469867221,66101.84693740174,212.2604499007238,579.6014715833514,43288.056546767446,5889.434253951114,2743.175506050563,5486.351012101126,3146.2587479005506,1079.3272006756729,47513.642495343665,2316.2303531359776,1713.1349339212838,21412.263033398223,17886.718934345783,12822.041775236452,4706.320257367601
79,2025-03-21,28922.358036424805,29744.29257044165,0.0,14922.836531350045,11504.91324808561,1614.800022087292,250.98439210417945,501.9687842083589,1363.8156299831126,0.0,12868.728878068723,1713.1349339212838,1614.1116354172452,15142.697321466172,12354.705799041236,2318.937060712543,789.2510661332768
80,2025-03-22,30367.040574881277,30660.16216237468,0.0,11497.575406859667,12288.042880866993,715.8628451425341,121.74580237740977,243.49160475481955,594.1170427651243,0.0,12882.159923632118,1614.1116354172452,2049.781296678986,15206.75961603217,11925.372593850494,936.3692131352818,360.36675075825445
81,2025-03-23,69341.26647275423,65072.85499248513,0.0,2269.105372485221,42544.53020846976,1836.1201964618097,1799.9686453444647,3599.9372906889294,36.15155111734475,0.0,42580.68175958711,2049.781296678986,2129.6329934156306,20853.48934879087,16819.45984545762,6674.7445131879995,2412.0087108317343
82,2025-03-24,65932.8247283903,64884.55473897287,0.0,2831.8085584829328,40366.91977449143,3763.6521902639797,1248.2372564806928,2496.4745129613857,2515.414933783287,0.0,42882.33470827471,2129.6329934156306,2042.1283407560877,21752.648866053645,17698.399768897045,7032.010485377197,2502.787986568686
83,2025-03-25,73240.57568460544,65207.9547752335,0.0,748.8458620544818,45173.2098062649,2005.5431912797992,3143.5241550181518,6287.0483100363035,-1137.9809637383523,0.0,44035.22884252655,2042.1283407560877,1458.8834946998984,21231.076620857522,17722.09242434517,11000.106028361988,3812.0385521114185
84,2025-03-26,62966.946397744905,60716.310814714874,0.0,1001.6687127367843,38682.39600863213,1935.1340565866867,1255.8483836702308,2511.6967673404615,679.285672916456,0.0,39361.68168154858,1458.8834946998984,1522.3313827626123,21394.6533476579,17272.566112346467,5397.971595840314,1900.8930691991263
85,2025-03-27,66488.35650187792,63693.73956174856,356.47813773283764,1110.8700498674834,40518.466500970346,2873.1049638067207,1822.8991590348562,3645.7983180697124,1050.2058047718642,1868.69799659016,43437.370302332376,1522.3313827626123,1628.1880404949309,21721.511882393897,17499.153632779977,7518.450920244246,2780.6008136370965
86,2025-03-28,29727.88079168611,29667.450547047698,0.0,15664.434757326138,11899.54711243421,388.2618917700538,141.67171135875122,283.34342271750245,246.59018041130264,0.0,12146.137292845513,1628.1880404949309,1910.4097073523078,15405.976436227636,12224.841413172742,698.0301509100786,271.0923419487692
87,2025-03-29,28249.514253343663,28546.47368524716,0.0,18582.645643090767,11355.795888095136,545.2426753411938,89.7024765178059,179.4049530356118,455.54019882338787,0.0,11811.336086918525,1910.4097073523078,1391.6526359889351,14334.211700263686,12077.592841440623,814.6574371017925,271.45003496487055
88,2025-03-30,65304.878837649536,59792.10434685036,125.02848429399901,375.63250661831955,39001.943111565044,348.97252639361847,1728.2202702945087,3456.4405405890175,-1379.2477439008903,682.7249779002843,38305.42034556444,1391.6526359889351,1383.8340714710225,22120.617539958792,17924.736915432746,6112.536693900313,1844.5444457590481
89,2025-03-31,57386.50180091037,61772.68695574307,0.0,688.5468044227598,35275.78586997221,9414.432947588377,2053.113230489954,4106.226460979908,7361.319717098422,0.0,42637.10558707063,1383.8340714710225,1584.7923608092722,20799.411618855553,16666.660950868576,15158.681837265525,5191.257546352746
90,2025-04-01,71073.25996469334,66205.02221377601,0.0,1697.2062891478965,44413.86170004528,3782.247493906286,2674.528586482149,5349.057172964298,1107.718907424137,0.0,45521.58060746942,1584.7923608092722,2194.5889114553347,19737.618486210562,15438.654078249103,11500.949473250386,3935.277751117578
91,2025-04-02,66074.89623399859,64636.6205308198,47.2713555234518,1125.417158124022,40708.77853653661,3642.8570231260696,1505.350688758603,3010.701377517206,2137.506334367467,297.0328615434122,43143.31773244748,2194.5889114553347,1492.0557198418483,19765.364214059824,16642.224885840595,8610.857899390345,2719.636363133959
92,2025-04-03,67503.17169354594,61768.13372096179,0.0,1391.8829863319602,41819.712580296735,1478.897180618747,2118.5536894591673,4237.107378918335,-639.6565088404204,0.0,41180.05607145631,1492.0557198418483,2003.883904365515,21326.711062588787,16813.99059462562,7681.814502631574,2611.519416332083
93,2025-04-04,26982.531536460054,27134.268827171054,0.0,18305.077344635763,10522.294264490094,346.38690289152913,70.29474655108122,140.58949310216244,276.0921563404479,0.0,10798.38642083054,2003.883904365515,1693.8848450789847,14091.517820490351,11693.128587955063,578.6164119999872,185.75704751492427
94,2025-04-05,27168.003485003002,28223.888295242527,0.0,13315.507936323373,10840.446070472271,2213.27004446341,281.6492133014916,563.2984266029832,1931.6208311619187,0.0,12772.066901634189,1693.8848450789847,1942.658003155259,13896.681754300898,11032.41637871508,2595.988356929447,1019.4058947892951
95,2025-04-06,64372.88544844104,58877.58407802858,87.93079915457758,984.7647601596263,38349.36910776847,1182.4466120835107,1651.3032832605359,3302.6065665210717,-468.8566711770254,377.7737717709651,38258.28620836242,1942.658003155259,1508.2579470775552,20850.70474119373,17280.03089083686,7248.64208651794,2045.4521539550392
96,2025-04-07,57151.26302157776,57461.57917241938,0.0,183.89728763416622,34163.4886829937,4246.004262987083,1123.321593403534,2246.643186807068,3122.6826695835493,0.0,37286.17135257725,1508.2579470775552,1480.1141124283706,21369.958171769213,17334.995570317325,7108.830212066253,2538.6563477325617
97,2025-04-08,66976.8064693984,59809.80580016633,0.0,1249.3745117859276,40397.1469238849,1444.5018455597744,2449.957815050685,4899.91563010137,-1005.4559694909103,0.0,39391.69095439399,1480.1141124283706,1626.0785799749453,21451.94553116749,17244.707859453745,8815.671307741988,2931.4584302372764
98,2025-04-09,64903.99734824619,65205.44639103468,0.0,1669.960248165393,39517.91813321897,1737.4260440308576,340.7824644519953,681.5649289039906,1396.643579578862,0.0,40914.561712797826,1626.0785799749453,1928.2094780485945,21732.933252296505,17331.758126093886,2177.7274173938195,919.9244791289477
99,2025-04-10,61710.723280651306,58986.07096035362,0.0,868.6050247126477,37985.971226165166,2935.0113417709235,1839.1754918196325,3678.350983639265,1095.8358499512915,0.0,39081.807076116456,1928.2094780485945,1602.2974926324316,20790.25696060805,17133.42892496707,7091.816391106868,2817.5126057432735
100,2025-04-11,26073.11849121964,27100.061230347423,0.0,19324.937544387598,10231.70814152684,1967.0991074174567,266.25019307584597,532.5003861516919,1700.8489143416105,0.0,11932.55705586845,1602.2974926324316,1472.968410813237,13551.945752265443,11093.472232972286,2629.6617806376794,921.9498955483316
101,2025-04-12,28273.168780652748,27324.24990578644,0.0,15426.785917763353,11164.907145773746,259.5832702435172,349.6236706246151,699.2473412492302,-90.04040038109792,0.0,11074.866745392646,1472.968410813237,1835.6238773315772,13399.544832403082,10527.241394379995,1483.9816047221243,436.15142737245424
102,2025-04-13,58400.43049056311,58826.89814667198,0.0,270.89201047427014,35271.97512595482,2921.662184587356,506.63480717607695,1013.2696143521539,2415.027377411279,0.0,37687.00250336611,1835.6238773315772,2197.8252928212855,20808.770415387597,16529.12276252322,3384.930634121267,1480.5222020385288
