day,date,G0,G,R,W,base,increase,cancel,refund,adjustment,emergency,total,S0,Send,C,D,absolute_adjustment,surcharge
16,2025-01-17,117596.70978945306,117596.70978945306,0.0,67889.41247403472,80859.01181071987,0.0,0.0,0.0,0.0,0.0,80859.01181071987,5411.403920670678,10800.0,11412.880933448923,4394.697084697237,0.0,0.0
17,2025-01-18,103911.56348984425,103911.56348984425,0.0,59617.159383705395,71994.18603997759,0.0,0.0,0.0,0.0,0.0,71994.18603997759,10800.0,10749.775300885382,5774.196414080713,4722.3013246085275,0.0,0.0
18,2025-01-19,94846.39569190063,94846.39569190063,0.0,10518.48735512404,64678.187801033804,0.0,0.0,0.0,0.0,0.0,64678.187801033804,10749.775300885382,3171.250342848466,12976.007012332386,17331.23814222246,0.0,0.0
19,2025-01-20,108661.51135219753,108661.51135219753,0.0,15606.768611880336,72923.26721221827,0.0,0.0,0.0,0.0,0.0,72923.26721221827,3171.250342848466,4238.015279475672,21197.777617645806,16210.111427328622,0.0,0.0
20,2025-01-21,110440.6132484446,110440.6132484446,0.0,22949.177056260163,74903.00710005214,0.0,0.0,0.0,0.0,0.0,74903.00710005214,4238.015279475672,4823.818527302015,18359.518872670542,14343.987363819426,0.0,0.0
21,2025-01-22,111111.14075712605,111111.14075712605,0.0,18807.212170893432,75806.99090934836,0.0,0.0,0.0,0.0,0.0,75806.99090934836,4823.818527302015,4647.907149206885,18755.181367639878,15350.017148073923,0.0,0.0
22,2025-01-23,113458.19634021765,113458.19634021765,0.0,19575.8933418567,77627.43434589807,0.0,0.0,0.0,0.0,0.0,77627.43434589807,4647.907149206885,5370.7052312250835,19293.995392339915,14977.617993978954,0.0,0.0
23,2025-01-24,114446.89553335472,114446.89553335472,0.0,67558.51088476337,78687.97275833262,0.0,0.0,0.0,0.0,0.0,78687.97275833262,5370.7052312250835,10800.0,11434.769508915428,4375.798010324072,0.0,0.0
24,2025-01-25,100429.02124826316,100429.02124826316,0.0,60810.506958084734,69654.09218744686,0.0,0.0,0.0,0.0,0.0,69654.09218744686,10800.0,10800.0,6204.941176377662,5026.002352865906,0.0,0.0
25,2025-01-26,92206.29643988928,92206.29643988928,0.0,9015.999420218135,62744.46615205449,0.0,0.0,0.0,0.0,0.0,62744.46615205449,10800.0,3161.1980838981744,12453.8353201551,16962.528333817278,0.0,0.0
26,2025-01-27,106358.72606986552,106358.72606986552,0.0,17782.954089570187,71081.71644655943,0.0,0.0,0.0,0.0,0.0,71081.71644655943,3161.1980838981744,3953.8259707362,19302.579467409345,14921.72427044735,0.0,0.0
27,2025-01-28,108078.39722223744,108078.39722223744,0.0,16811.57368812734,72835.30985433646,0.0,0.0,0.0,0.0,0.0,72835.30985433646,3953.8259707362,4551.686067638444,19728.158317007477,15441.734149564036,0.0,0.0
28,2025-01-29,110039.52044973771,110039.52044973771,0.0,24942.058172493984,74671.11163042407,0.0,0.0,0.0,0.0,0.0,74671.11163042407,4551.686067638444,5090.789994777886,16984.566804306443,13272.305577062718,0.0,0.0
29,2025-01-30,110301.8267724755,110301.8267724755,0.0,23024.85612451094,75143.39509089824,0.0,0.0,0.0,0.0,0.0,75143.39509089824,5090.789994777886,5247.368516251779,17860.353659498618,14325.965794867381,0.0,0.0
30,2025-01-31,111275.08814455084,111275.08814455084,0.0,65297.34139787462,76118.45173038449,0.0,0.0,0.0,0.0,0.0,76118.45173038449,5247.368516251779,10800.0,11663.44927001483,4450.025573338616,0.0,0.0
31,2025-02-01,50921.90312698996,50921.90312698996,0.0,20640.10482622489,30281.066884039137,0.0,0.0,0.0,0.0,0.0,30281.066884039137,10800.0,4620.165202025608,7713.019397940459,11809.397030508728,0.0,0.0
32,2025-02-02,102234.24190502832,102234.24190502832,0.0,21062.81722198167,67861.77260723292,0.0,0.0,0.0,0.0,0.0,67861.77260723292,4620.165202025608,4032.8722200391094,17598.475878076293,14783.32914502965,0.0,0.0
33,2025-02-03,106238.09007907231,106238.09007907231,0.0,22401.76027196817,70518.90137903551,0.0,0.0,0.0,0.0,0.0,70518.90137903551,4032.8722200391094,4256.104501279411,17992.127652567797,14372.714345463646,0.0,0.0
34,2025-02-04,109310.67113020137,109310.67113020137,0.0,24631.870006194476,73205.55078216805,0.0,0.0,0.0,0.0,0.0,73205.55078216805,4256.104501279411,4322.715764604897,18020.984405336614,14537.047231329718,0.0,0.0
35,2025-02-05,102502.71655731011,102502.71655731011,0.0,18264.64380970697,67955.75804784236,0.0,0.0,0.0,0.0,0.0,67955.75804784236,4322.715764604897,4116.892276719132,19341.510017720975,15851.86425345118,0.0,0.0
36,2025-02-06,107238.46557756094,107238.46557756094,0.0,24271.994179931316,71334.57167952186,0.0,0.0,0.0,0.0,0.0,71334.57167952186,4116.892276719132,3330.2542641941286,17912.570485449873,15217.156304486904,0.0,0.0
37,2025-02-07,57393.25920015239,57393.25920015239,0.0,21142.219054183708,33721.82407323113,0.0,0.0,0.0,0.0,0.0,33721.82407323113,3330.2542641941286,4937.919512310052,15781.377663145746,11336.017183843727,0.0,0.0
38,2025-02-08,44672.781140132334,44672.781140132334,0.0,10423.890884738039,25975.470642501205,0.0,0.0,0.0,0.0,0.0,25975.470642501205,4937.919512310052,4767.0860023498835,14870.935251009352,12199.207712281719,0.0,0.0
39,2025-02-09,95629.75423973643,95629.75423973643,0.0,12989.793700387572,63809.338790702124,0.0,0.0,0.0,0.0,0.0,63809.338790702124,4767.0860023498835,4390.946975339752,18016.1562999543,14931.6117272721,0.0,0.0
40,2025-02-10,94262.15263106098,94262.15263106098,0.0,16443.785151602653,62706.56894021873,0.0,0.0,0.0,0.0,0.0,62706.56894021873,4390.946975339752,4653.79506737041,17132.45585946007,13640.725963335062,0.0,0.0
41,2025-02-11,94329.2117197435,94329.2117197435,0.0,15542.299448484673,62930.98442161977,0.0,0.0,0.0,0.0,0.0,62930.98442161977,4653.79506737041,4659.783961082518,18741.7112293926,15175.396091467112,0.0,0.0
42,2025-02-12,92291.42895115796,92291.42895115796,0.0,15536.958848880065,60568.189149668935,0.0,0.0,0.0,0.0,0.0,60568.189149668935,4659.783961082518,2704.493061701992,17092.083044142284,15604.34907519772,0.0,0.0
43,2025-02-13,88703.09585037344,88703.09585037344,0.0,13873.60657924477,56949.6999745076,0.0,0.0,0.0,0.0,0.0,56949.6999745076,2704.493061701992,2679.2977437822187,18540.452845209533,15040.442590747512,0.0,0.0
44,2025-02-14,45864.601646416806,45864.601646416806,0.0,12467.159224292507,24880.12051157475,0.0,0.0,0.0,0.0,0.0,24880.12051157475,2679.2977437822187,3078.0593708007623,17035.553374426036,13439.912768968396,0.0,0.0
45,2025-02-15,44608.53367341445,44608.53367341445,0.0,12175.689634957675,24769.374652031198,0.0,0.0,0.0,0.0,0.0,24769.374652031198,3078.0593708007623,3072.518598573754,16619.68228137413,13466.929342917349,0.0,0.0
46,2025-02-16,92276.44928807727,92276.44928807727,0.0,13367.88014970321,60121.386040758545,0.0,0.0,0.0,0.0,0.0,60121.386040758545,3072.518598573754,3041.824839792132,18730.602217250093,15199.412178876035,0.0,0.0
47,2025-02-17,93446.59222402259,93446.59222402259,0.0,18548.646199422095,60455.625685351086,0.0,0.0,0.0,0.0,0.0,60455.625685351086,3041.824839792132,3596.1042125797653,16922.270644341956,13208.187786408113,0.0,0.0
48,2025-02-18,84187.8111441076,84187.8111441076,0.0,8373.124763060945,54807.45666846968,0.0,0.0,0.0,0.0,0.0,54807.45666846968,3596.1042125797653,3934.582212410553,17992.991567713805,14269.692970000475,0.0,0.0
49,2025-02-19,82753.52131027498,82753.52131027498,0.0,8186.4512846880825,53140.6306944621,0.0,0.0,0.0,0.0,0.0,53140.6306944621,3934.582212410553,2064.9236764691245,17739.133287372948,16051.390645119369,0.0,0.0
50,2025-02-20,86730.61275454737,86730.61275454737,19.10078300627322,11638.520416571118,55045.13451917871,0.0,0.0,0.0,0.0,89.46806760138375,55134.60258678009,2064.9236764691245,2545.1440905223726,19399.268500006725,15281.209112357532,0.0,0.0
51,2025-02-21,40204.49328138402,40204.49328138402,0.0,10852.546066122875,21683.191475719163,0.0,0.0,0.0,0.0,0.0,21683.191475719163,2545.1440905223726,3074.723631325289,17447.70313265884,13656.017950731031,0.0,0.0
52,2025-02-22,41152.298848640785,41152.298848640785,0.0,10084.22173737792,22627.78588941187,0.0,0.0,0.0,0.0,0.0,22627.78588941187,3074.723631325289,3106.849799929106,16812.63513782155,13589.320909892016,0.0,0.0
53,2025-02-23,84858.77983472607,84858.77983472607,0.0,10147.9822939049,54045.788201335745,0.0,0.0,0.0,0.0,0.0,54045.788201335745,3106.849799929106,2318.1054284345514,20467.441009647093,17288.49715215924,0.0,0.0
54,2025-02-24,83178.74245685732,83178.74245685732,0.0,10904.410788238301,53205.2893634575,0.0,0.0,0.0,0.0,0.0,53205.2893634575,2318.1054284345514,2759.420016958387,19337.446959373166,15266.14890742081,0.0,0.0
55,2025-02-25,86047.69359427269,86047.69359427269,0.0,17261.955464358085,54942.16707757491,0.0,0.0,0.0,0.0,0.0,54942.16707757491,2759.420016958387,2524.3003613271476,16715.90835078626,13751.493454204989,0.0,0.0
56,2025-02-26,72532.81433108976,72532.81433108976,0.0,356.4471323649226,44789.11826228873,0.0,0.0,0.0,0.0,0.0,44789.11826228873,2524.3003613271476,1720.682018237634,21498.819337747733,18137.300172356227,0.0,0.0
57,2025-02-27,72620.0384801273,72620.0384801273,237.0093608787902,1866.7133013511402,44822.3702698774,0.0,0.0,0.0,0.0,1264.4245309273388,46086.79480080474,1720.682018237634,1493.4267233988442,22306.737394788768,18272.987055133817,0.0,0.0
58,2025-02-28,33977.2926631126,33977.2926631126,0.0,7168.157534588545,17642.71410995323,0.0,0.0,0.0,0.0,0.0,17642.71410995323,1493.4267233988442,1640.9045191679509,17809.53453858877,14292.992960064708,0.0,0.0
59,2025-03-01,37244.6536579127,37244.6536579127,0.0,10472.077218014794,19266.433738402375,0.0,0.0,0.0,0.0,0.0,19266.433738402375,1640.9045191679509,1634.8457264255076,16417.175894909313,13303.365388344739,0.0,0.0
60,2025-03-02,80011.92648585957,80011.92648585957,207.380492255605,3868.1251931947736,49846.33971824919,0.0,0.0,0.0,0.0,652.2759103262024,50498.61562857539,1634.8457264255076,1200.0,23074.925642298378,19082.050924044637,0.0,0.0
61,2025-03-03,83744.22671820343,83744.22671820343,274.6562812930009,7775.960026546854,52317.55682268903,0.0,0.0,0.0,0.0,1626.3893600278652,53943.9461827169,1200.0,1248.357357558437,22011.866935861377,17786.090596245125,0.0,0.0
62,2025-03-04,75030.90078765913,75030.90078765913,0.0,1358.4809322595625,46622.61686229888,0.0,0.0,0.0,0.0,0.0,46622.61686229888,1248.357357558437,1543.0474965421172,22146.004194636487,17673.04227257024,0.0,0.0
63,2025-03-05,78086.08277077856,78086.08277077856,0.0,8221.605726363585,48468.28014300598,0.0,0.0,0.0,0.0,0.0,48468.28014300598,1543.0474965421172,1474.4925516606959,19977.39199021898,16243.386962470659,0.0,0.0
64,2025-03-06,72236.62515032137,72236.62515032137,57.45769120783929,2542.9542812549985,44722.14357217851,0.0,0.0,0.0,0.0,122.84454380236039,44844.98811598087,1474.4925516606959,1200.0,21355.35643913431,17544.88201219342,0.0,0.0
65,2025-03-07,34804.524448850796,34804.524448850796,0.0,10110.751923505455,18567.737818922546,0.0,0.0,0.0,0.0,0.0,18567.737818922546,1200.0,1947.4325583334744,16309.461523746728,12537.974531734719,0.0,0.0
66,2025-03-08,30371.48479958139,30371.48479958139,572.258136920169,8963.000513715238,16076.489098470258,0.0,0.0,0.0,0.0,2215.3591308887935,18291.84822935905,1947.4325583334744,1871.356036654874,15716.167240159975,12798.564334040322,0.0,0.0
67,2025-03-09,72626.56994433844,72626.56994433844,256.36875298095083,6054.018152298281,44627.123946169595,0.0,0.0,0.0,0.0,890.8639351539055,45517.9878813235,1871.356036654874,1200.0,21576.92593689733,18081.530441876217,0.0,0.0
68,2025-03-10,71659.68748242165,71659.68748242165,1321.3771141461546,704.4316959143442,43665.519917923244,0.0,0.0,0.0,0.0,6356.9829086595455,50022.502826582786,1200.0,1223.5087099561656,22175.808482594206,17941.24703194075,0.0,0.0
69,2025-03-11,63267.93050332303,63267.93050332303,4430.205811581148,176.35533755729864,39000.32545137187,0.0,0.0,0.0,0.0,28811.23492658633,67811.5603779582,1223.5087099561656,1402.964891412411,18007.113758085536,14424.251580738654,0.0,0.0
70,2025-03-12,72669.39446587874,72669.39446587874,1031.9697801100915,7261.633879659277,44113.96598422999,0.0,0.0,0.0,0.0,4589.42868703942,48703.39467126941,1402.964891412411,1262.0705984160857,21742.108140489025,17737.912457492806,0.0,0.0
71,2025-03-13,71603.90204772001,71603.90204772001,1675.986352253774,1553.2515299232016,42937.1880761944,0.0,0.0,0.0,0.0,8790.827107268673,51728.01518346307,1262.0705984160857,1251.3670750373756,22056.06328644605,17875.04443306213,0.0,0.0
72,2025-03-14,30556.000254727627,30556.000254727627,0.0,11066.498259439053,15902.302952485656,0.0,0.0,0.0,0.0,0.0,15902.302952485656,1251.3670750373756,1662.1536468337413,16265.095249150081,12805.019237194838,0.0,0.0
73,2025-03-15,30071.4552517541,30071.4552517541,464.74800402740084,7097.910155441206,15436.004318807722,0.0,0.0,0.0,0.0,1681.9947916472765,17117.999110455,1662.1536468337413,1200.0,15421.61174995086,12907.443799610563,0.0,0.0
74,2025-03-16,68836.32525109092,68836.32525109092,111.04872787950077,1440.6180246192391,41870.839911392715,0.0,0.0,0.0,0.0,240.9163524242031,42111.75626381692,1200.0,1200.0,21872.15274219917,17716.443721181327,0.0,0.0
75,2025-03-17,66008.45220700238,66008.45220700238,692.1878361019318,4424.92366109316,39256.620442413245,0.0,0.0,0.0,0.0,4562.788121591945,43819.40856400519,1200.0,1472.7233877690423,21958.599472029895,17541.014523352067,0.0,0.0
76,2025-03-18,73987.05402832282,73987.05402832282,0.0,9500.353679530843,45260.389398009705,0.0,0.0,0.0,0.0,0.0,45260.389398009705,1472.7233877690423,1257.8013058595072,18706.167662336276,15345.42568021097,0.0,0.0
77,2025-03-19,60878.15311792136,60878.15311792136,2759.116760426472,336.29007448503637,37311.72581054445,0.0,0.0,0.0,0.0,18330.590445433467,55642.316255977916,1257.8013058595072,1498.92619699595,19044.720799157913,15209.21144529511,0.0,0.0
78,2025-03-20,69328.07948888052,69328.07948888052,1386.9761591056965,4248.669328715886,42264.56945459645,0.0,0.0,0.0,0.0,7000.965705837736,49265.535160434185,1498.92619699595,1597.1530666042624,21942.212210295773,17684.78770769209,0.0,0.0
79,2025-03-21,28979.618240685166,28979.618240685166,524.1213664662831,14808.940464605936,14975.720073105953,0.0,0.0,0.0,0.0,2092.0459140339,17067.765987139854,1597.1530666042624,1366.138220978822,15101.305194430231,12439.970568551384,0.0,0.0
80,2025-03-22,30580.12373402462,30580.12373402462,0.0,11388.91599906433,15919.866335164093,0.0,0.0,0.0,0.0,0.0,15919.866335164093,1366.138220978822,1838.382951253652,15184.146023050573,11874.13802142362,0.0,0.0
81,2025-03-23,69480.67132525778,69480.67132525778,359.39573791465773,7771.911837906939,42139.99336633489,0.0,0.0,0.0,0.0,1975.934124674733,44115.92749100963,1838.382951253652,1337.883985671743,19730.96935590815,16432.53424730932,0.0,0.0
82,2025-03-24,66691.7317704694,66691.7317704694,439.30841593323726,5357.6076187020135,40217.388433642656,0.0,0.0,0.0,0.0,2088.309715443631,42305.69814908629,1337.883985671743,1200.0,20521.216165641352,16746.28068127406,0.0,0.0
83,2025-03-25,74140.99046275901,74140.99046275901,171.2540472121053,9403.156574972134,44823.761306755034,0.0,0.0,0.0,0.0,803.6744583528449,45627.435765107875,1200.0,1262.9916558620673,20538.266989770884,16579.303771438557,0.0,0.0
84,2025-03-26,63151.6810836574,63151.6810836574,629.8659121843718,4122.68195245546,38329.4614002367,0.0,0.0,0.0,0.0,3136.365193379027,41465.826593615726,1262.9916558620673,1200.0,21700.014036818546,17633.703860098893,0.0,0.0
85,2025-03-27,66720.49956054513,66720.49956054513,186.27878746517237,4421.6741716062215,40563.160352284445,0.0,0.0,0.0,0.0,565.9563818503253,41129.11673413477,1200.0,1200.0,19832.183033705718,16064.068257301638,0.0,0.0
86,2025-03-28,30201.512519022326,30201.512519022326,0.0,15834.008743748635,15406.486019427597,0.0,0.0,0.0,0.0,0.0,15406.486019427597,1200.0,1802.5988382304922,15806.758179997798,12261.135171390772,0.0,0.0
87,2025-03-29,28348.676367146283,28348.676367146283,216.63333512749034,18523.159159830448,14377.137991295745,0.0,0.0,0.0,0.0,1191.5576086393792,15568.695599935125,1802.5988382304922,1339.0594440243206,14484.877967871307,12149.936608761316,0.0,0.0
88,2025-03-30,65338.589534526334,65338.589534526334,0.0,5827.037729901198,39275.66573858382,0.0,0.0,0.0,0.0,0.0,39275.66573858382,1339.0594440243206,1512.3718821782734,21105.004790982,16939.072686356856,0.0,0.0
89,2025-03-31,57223.329492306075,57223.329492306075,3184.767854788175,63.63959819342165,34985.82383320338,0.0,0.0,0.0,0.0,21511.475238629868,56497.299071833244,1512.3718821782734,1537.9098209329395,17737.284845727896,14344.216580160399,0.0,0.0
90,2025-04-01,71123.17247209851,71123.17247209851,0.0,7388.738496707889,42623.22077453395,0.0,0.0,0.0,0.0,0.0,42623.22077453395,1537.9098209329395,1517.3848429384482,18652.920731152633,15127.338272428671,0.0,0.0
91,2025-04-02,66765.51294590315,66765.51294590315,164.83955759289597,2896.476858211503,40505.65581138211,0.0,0.0,0.0,0.0,780.4494491153336,41286.10526049744,1517.3848429384482,1353.2980448493665,19716.93875560377,16118.39851031922,0.0,0.0
92,2025-04-03,67567.7031140198,67567.7031140198,133.47272950846184,8145.990288994305,41170.305678474295,0.0,0.0,0.0,0.0,716.5798031993727,41886.88548167367,1353.2980448493665,1315.5017671225946,19608.799672744157,15917.144384876865,0.0,0.0
93,2025-04-04,27711.293007990746,27711.293007990746,0.0,18285.344051825858,13902.031862759046,0.0,0.0,0.0,0.0,0.0,13902.031862759046,1315.5017671225946,1541.1190976314087,14695.21636161555,11700.069655450661,0.0,0.0
94,2025-04-05,27326.688536722548,27326.688536722548,144.21336812378485,12925.544504784606,13733.940201164361,0.0,0.0,0.0,0.0,645.8824688089766,14379.822669973339,1541.1190976314087,1331.1588987185387,14158.9820828946,11657.739666166208,0.0,0.0
95,2025-04-06,65013.72783772753,65013.72783772753,337.85721996632014,6762.395181430245,38126.44822512225,0.0,0.0,0.0,0.0,1569.1201950604295,39695.56842018268,1331.1588987185387,1469.5839503160025,21339.637174522228,17160.52356492529,0.0,0.0
96,2025-04-07,57068.988706339514,57068.988706339514,1068.3995179669064,1229.7769016663688,34001.99063571328,0.0,0.0,0.0,0.0,6978.458908018089,40980.44954373137,1469.5839503160025,1200.0,20565.882076795366,16900.99003748865,0.0,0.0
97,2025-04-08,67293.41404849963,67293.41404849963,0.0,8533.661299442609,40727.247643218594,0.0,0.0,0.0,0.0,0.0,40727.247643218594,1200.0,1564.2093678806993,21467.214217356523,17060.65508496615,0.0,0.0
98,2025-04-09,64850.038485192665,64850.038485192665,69.68829053380668,1988.0356898407417,39125.7386714815,0.0,0.0,0.0,0.0,353.6206598271989,39479.3593313087,1564.2093678806993,1260.4483702426182,21425.07877417544,17627.698704956376,0.0,0.0
99,2025-04-10,62316.04838513372,62316.04838513372,173.10027865173979,3679.499263633077,37919.01436851213,0.0,0.0,0.0,0.0,793.2605759919657,38712.2749445041,1260.4483702426182,1510.643153636155,21704.401026832667,17355.38952668028,0.0,0.0
100,2025-04-11,26150.55219010073,26150.55219010073,457.07018316383744,18994.368733333333,12929.483544373288,0.0,0.0,0.0,0.0,2025.6591226486614,14955.14266702195,1510.643153636155,1202.8262336020775,13545.466848922288,11248.86337565772,0.0,0.0
101,2025-04-12,28603.05152267963,28603.05152267963,0.0,16195.091991913054,14734.231853760091,0.0,0.0,0.0,0.0,0.0,14734.231853760091,1202.8262336020775,2036.6922034959848,13854.31372558981,10471.514744823231,0.0,0.0
102,2025-04-13,58030.01166615706,58030.01166615706,208.30873060675793,743.0895600842218,34742.05885705186,0.0,0.0,0.0,0.0,1077.1002867098264,35819.15914376169,2036.6922034959848,1395.9898430218057,19976.33935670012,16757.467003353853,0.0,0.0
103,2025-04-14,63471.15158840705,63471.15158840705,67.34535337227305,6989.719983218585,38068.53294086372,0.0,0.0,0.0,0.0,356.64476023785767,38425.17770110158,1395.9898430218057,1539.5211747593064,20481.93136840517,16461.186209844436,0.0,0.0
104,2025-04-15,55264.37903897886,55264.37903897886,318.56474276971966,1439.3284597257184,33271.394473251785,0.0,0.0,0.0,0.0,1894.805773898858,35166.20024715064,1539.5211747593064,1728.489406376762,20179.55305386227,16175.36656517273,0.0,0.0
105,2025-04-16,61191.18087571795,61191.18087571795,177.75732810210485,2036.3720534949962,36222.472920265354,0.0,0.0,0.0,0.0,886.9048973088032,37109.37781757416,1728.489406376762,1444.0200766081668,20047.350511141034,16494.376310815973,0.0,0.0
106,2025-04-17,54525.46704777831,54525.46704777831,1950.4593421613256,54.42730564470628,33626.334316314045,0.0,0.0,0.0,0.0,11959.91994812922,45586.25426444327,1444.0200766081668,1499.065541603543,18440.083241047843,14886.926506752912,0.0,0.0
107,2025-04-18,26651.582543866407,26651.582543866407,0.0,17091.29219099874,13229.855278420153,0.0,0.0,0.0,0.0,0.0,13229.855278420153,1499.065541603543,2119.3629988038415,13936.344516074034,10730.1713465397,0.0,0.0
108,2025-04-19,24932.79876210034,24932.79876210034,195.80600878271684,16457.80814904837,12044.538584038552,0.0,0.0,0.0,0.0,977.2945834624575,13021.833167501009,2119.3629988038415,1437.268403338568,13157.907935544376,11271.790563709688,0.0,0.0
109,2025-04-20,55510.82236174101,55510.82236174101,365.6199125261801,46.286315965004974,33322.0791941037,0.0,0.0,0.0,0.0,2541.1350814258194,35863.21427552952,1437.268403338568,1317.4052889026357,20948.88356821686,17076.472493248006,0.0,0.0
110,2025-04-21,61077.13467979862,61077.13467979862,0.0,8669.408983714431,36557.003019814496,0.0,0.0,0.0,0.0,0.0,36557.003019814496,1317.4052889026357,1450.4725319805113,19847.65681042515,15956.841497674293,0.0,0.0
111,2025-04-22,54006.90713751258,54006.90713751258,1566.6841705147172,51.65710390300592,32451.90799049884,0.0,0.0,0.0,0.0,10506.287409381042,42958.195399879885,1450.4725319805113,1252.4003180521938,18669.84147364794,15300.836586190315,0.0,0.0
112,2025-04-23,53538.74896543051,53538.74896543051,1620.2850735473924,61.99083325236063,32034.03565025874,0.0,0.0,0.0,0.0,11056.385832376633,43090.42148263537,1252.4003180521938,1461.978897134196,18465.819830974135,14768.69334191525,0.0,0.0
113,2025-04-24,54016.99556074926,54016.99556074926,550.7520006553584,4019.786610796834,31967.21729830304,0.0,0.0,0.0,0.0,3316.0269104498793,35283.24420875292,1461.978897134196,1200.0,19440.185568571476,15982.33131796368,0.0,0.0
114,2025-04-25,25778.859062246906,25778.859062246906,0.0,21032.14973230305,12925.620575601666,0.0,0.0,0.0,0.0,0.0,12925.620575601666,1200.0,1480.2491966365333,13126.986331426187,10380.634651482333,0.0,0.0
115,2025-04-26,25246.22965624318,25246.22965624318,177.33951726826723,23113.060406158493,12406.27967418372,0.0,0.0,0.0,0.0,375.6758858024212,12781.95555998614,1480.2491966365333,1200.0,13118.628478907927,10878.313344888304,0.0,0.0
116,2025-04-27,52970.55443511404,52970.55443511404,1153.4837186360078,1569.4977042835185,31332.855585839243,0.0,0.0,0.0,0.0,7725.603009128108,39058.45859496735,1200.0,1276.4853799940463,20590.69696915031,16609.62770301711,0.0,0.0
117,2025-04-28,66306.38658722336,66306.38658722336,63.867914671758484,5770.59323339163,38759.44322647307,0.0,0.0,0.0,0.0,135.17556534339036,38894.618791816465,1276.4853799940463,1402.5766661387795,20337.956812139757,16360.262860302944,0.0,0.0
118,2025-04-29,55653.482471797506,55653.482471797506,716.9464427269737,5311.363403724218,33099.99778992824,0.0,0.0,0.0,0.0,4997.054457131239,38097.05224705948,1402.5766661387795,1544.0160730863051,18413.454357267517,14787.602563133923,0.0,0.0
